UCL_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
UCL221052,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,15,50,7,0,0,58,0,0,0,58,3,0,64,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,72,7,0,0,80,0,0,0,80,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,75,7,0,0,82,0,0,0,82,6,0,85,14,0,0,0,9,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,84,7,0,0,96,0,0,0,96,6,0,102
UCL221053,0,0,0,0,0,0,0,0,14,4,0,0,19,0,3,3,22,6,0,22,21,3,0,0,22,0,0,0,22,0,0,22,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,36,14,0,0,51,0,3,3,47,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,42,14,0,0,55,0,3,3,56,6,0,55,10,0,0,4,15,0,0,0,15,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,51,14,0,4,68,0,3,3,69,9,0,84
UCL221054,4,0,0,0,4,0,0,4,15,4,0,0,23,0,0,0,23,4,0,21,25,9,0,0,40,0,0,0,40,3,0,43,7,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,47,21,0,3,71,0,0,0,71,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,21,0,3,71,0,0,0,71,3,0,76,18,6,0,6,27,0,0,0,27,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,65,26,0,8,100,0,0,0,100,5,0,103
UCL221055,7,0,0,0,7,0,0,7,64,4,0,0,73,0,0,0,73,0,0,70,63,11,0,0,72,0,0,0,72,0,0,72,20,3,4,0,31,0,0,0,31,0,0,31,3,0,0,9,9,0,0,0,9,0,0,9,154,13,4,9,182,0,0,0,182,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,13,4,9,182,0,0,0,182,0,0,179,10,0,3,0,13,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,162,13,14,9,193,0,0,0,193,3,0,195
UCL221056,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,16,0,0,0,16,0,0,0,16,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,30,0,0,0,30,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,0,0,6,0,0,0,6,0,0,6,25,4,0,0,34,0,0,0,34,3,0,32,7,3,0,4,24,0,0,0,24,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,7,53,0,0,0,53,6,0,59
UCL221057,4,0,0,0,4,0,0,4,32,3,3,0,40,0,0,0,40,0,0,40,63,10,4,0,74,0,0,0,74,0,0,74,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,105,12,12,3,123,0,0,0,123,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3,0,4,0,0,3,0,0,0,3,0,0,3,106,12,12,3,128,0,0,0,128,0,0,131,32,0,0,0,33,0,0,0,33,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,139,12,12,5,159,0,0,0,159,0,0,165
UCL221058,0,0,0,0,0,0,0,0,41,0,0,0,41,0,0,0,41,0,0,41,44,10,0,0,50,0,0,0,50,0,0,50,7,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,102,0,0,0,102,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,10,0,0,99,0,0,0,99,0,0,99,8,5,0,0,21,0,0,0,21,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,102,15,0,0,116,0,0,0,116,0,0,119
UCL221059,0,0,0,0,0,0,0,0,3,6,4,5,21,0,0,0,21,0,0,21,71,17,3,0,85,0,0,0,85,4,0,89,6,5,0,0,9,0,0,0,9,0,0,9,0,0,3,6,5,0,0,0,5,0,0,5,85,17,15,3,119,0,0,0,119,4,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,17,15,3,119,0,0,0,119,4,0,126,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,95,22,13,3,133,0,0,0,133,4,0,133
UCL221060,0,0,0,0,0,0,0,0,5,3,0,0,10,0,0,0,10,0,0,10,10,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,22,0,0,0,22,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,22,0,0,0,22,0,0,17,0,5,0,0,5,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,21,0,0,0,24,0,0,24
UCL221061,0,0,0,0,0,0,0,0,19,3,0,0,21,0,0,0,21,0,0,20,22,0,0,0,27,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,49,0,0,0,52,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,49,0,0,0,52,0,0,56,3,0,0,0,7,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,58,0,0,0,57,0,0,59
UCL221062,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,13,34,8,0,0,45,0,0,0,45,7,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,46,8,0,3,59,0,0,0,59,7,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,3,59,0,0,0,59,7,0,64,16,3,0,6,21,0,0,0,21,3,0,27,0,5,0,0,5,0,0,0,5,0,0,3,63,12,0,6,81,0,0,0,81,12,5,92
UCL221063,0,0,0,0,0,0,0,0,21,0,0,3,25,0,0,0,25,0,0,25,22,3,0,0,27,0,0,0,26,0,0,26,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,4,54,0,0,0,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,4,54,0,0,0,56,0,0,56,7,0,0,0,7,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,4,65,0,0,0,67,0,0,67
UCL221064,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,0,28,0,0,28,63,12,0,0,74,0,5,5,78,6,0,77,12,0,4,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,110,12,4,0,122,0,5,5,125,6,0,126,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,108,12,4,0,121,0,5,5,129,6,0,131,15,0,0,0,23,0,0,0,23,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,125,18,4,0,142,0,5,5,148,6,0,151
UCL221065,0,0,0,0,0,0,0,0,17,6,0,0,17,0,0,0,17,0,0,17,28,4,0,0,32,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,0,56,0,0,0,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,0,56,0,0,0,56,0,0,56,8,5,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,0,67,0,0,0,67,0,0,69
UCL221066,0,0,0,0,0,0,0,0,22,11,0,0,35,0,0,0,38,3,0,42,42,6,0,0,46,0,0,0,46,3,0,51,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,66,18,0,0,83,0,0,0,86,8,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,18,0,0,83,0,0,0,86,8,0,97,47,0,0,3,45,0,0,0,45,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,110,18,0,3,131,0,0,0,136,12,0,149
UCL221067,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,21,3,0,25,53,13,0,0,65,0,0,0,65,0,0,65,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75,13,0,0,87,0,0,0,87,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,13,0,0,87,0,0,0,87,3,0,93,10,3,0,3,14,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,87,15,0,3,106,0,0,0,106,4,0,109
UCL221068,0,0,0,0,0,0,0,0,9,3,0,0,16,0,0,0,16,0,0,16,29,0,3,0,37,0,0,0,37,0,0,37,5,0,0,0,4,0,0,0,3,0,0,3,0,0,0,5,5,0,0,0,5,0,0,5,43,3,3,5,57,0,0,0,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,3,5,57,0,0,0,56,0,0,56,8,12,0,0,18,0,0,0,18,17,0,32,0,0,0,0,0,0,0,0,0,0,5,5,50,16,3,5,69,0,0,0,71,17,5,93
UCL221069,0,0,0,0,0,0,0,0,26,7,0,0,31,0,0,0,31,0,0,31,44,18,0,0,64,0,0,0,64,4,0,68,9,0,3,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,78,20,0,0,104,0,0,0,104,4,0,108,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,4,76,25,0,0,108,0,0,0,111,4,0,110,29,0,0,0,29,0,0,0,29,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,107,25,0,0,135,3,0,3,146,4,7,148
UCL221070,0,0,0,0,0,0,0,0,21,9,0,0,20,0,0,0,20,4,0,29,36,7,0,3,51,0,0,0,51,0,0,51,7,6,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,63,15,0,0,85,0,0,0,84,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,6,0,0,6,68,15,0,0,93,5,0,5,90,4,0,94,25,10,0,0,39,3,0,9,45,0,0,46,0,0,0,0,0,0,0,0,0,0,3,3,95,22,0,0,128,6,0,11,134,8,3,145
UCL221071,0,0,0,0,0,0,0,0,20,6,0,0,23,0,0,0,23,0,0,25,47,0,0,0,52,0,0,0,52,4,0,56,5,0,0,0,5,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,76,3,0,0,85,0,0,0,88,7,0,91,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,79,3,0,0,87,0,0,0,91,7,0,98,17,0,0,0,19,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,100,8,0,6,109,0,0,0,111,9,0,122
UCL221072,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,14,34,0,0,0,41,0,0,0,41,0,0,41,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,57,0,0,0,57,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,57,0,0,0,57,0,0,59,9,0,0,9,10,3,0,3,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,9,67,3,0,3,76,0,0,72
UCL221073,8,0,0,0,8,0,0,8,26,7,4,0,35,0,0,0,35,0,0,32,50,11,0,0,58,0,0,0,58,0,0,58,6,0,0,0,6,3,0,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,76,18,5,0,98,3,0,3,103,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,78,18,5,0,101,3,0,3,103,0,0,108,17,3,0,0,23,0,0,0,23,0,0,23,3,0,0,0,3,0,0,0,3,0,0,3,100,20,5,0,128,3,0,3,131,0,0,132
UCL221074,0,0,0,0,0,0,0,6,15,0,0,0,16,0,0,0,16,0,0,16,42,13,0,0,53,0,0,0,53,9,0,62,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,65,14,0,0,80,0,0,0,80,9,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,14,0,0,80,0,0,0,80,9,0,86,0,3,0,3,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,65,17,0,4,88,0,0,0,88,8,0,98
UCL221075,0,0,0,0,0,0,0,0,16,3,0,0,24,0,0,0,24,0,0,26,32,9,0,0,43,0,0,0,43,0,0,43,5,5,3,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,55,14,3,0,74,0,0,0,74,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,3,0,74,0,0,0,74,0,0,75,10,0,0,0,10,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,63,14,3,0,86,0,0,0,86,3,0,89
UCL221076,0,0,0,0,0,0,0,0,16,3,0,0,17,0,0,0,17,3,0,16,4,6,0,4,14,0,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,3,0,0,0,3,0,0,3,19,11,0,4,34,0,0,0,37,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,4,34,0,0,0,37,4,0,43,13,6,0,0,18,0,0,0,18,9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,34,15,0,4,50,0,0,0,58,19,0,71
UCL221077,0,0,0,0,0,0,0,0,11,3,0,0,12,0,0,0,12,0,0,15,11,8,0,8,21,0,0,0,21,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,8,43,0,0,0,43,8,0,42,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,27,16,0,8,44,0,0,0,44,8,5,52,4,0,0,0,4,0,0,0,4,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,29,16,0,8,49,0,0,0,49,14,5,71
UCL221078,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,16,7,0,22,39,0,0,0,40,0,0,0,43,0,0,43,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,64,0,0,0,62,0,0,0,66,7,4,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,65,0,0,0,70,7,4,76,7,0,0,0,7,0,0,0,7,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,73,0,0,0,75,6,4,88
UCL221079,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,6,0,0,6,30,3,0,6,32,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,6,39,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5,35,3,0,6,39,0,0,0,39,5,0,51,4,0,0,0,4,0,0,0,4,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,6,44,0,0,0,44,16,0,57
UCL221080,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,26,0,0,26,27,6,0,0,32,0,0,0,32,0,0,37,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,52,6,0,0,61,0,0,0,61,0,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,0,61,0,0,0,61,0,4,62,8,0,0,0,7,0,0,0,7,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,59,14,0,0,71,0,0,0,71,4,4,77
UCL221081,0,0,0,0,0,0,0,0,11,4,0,0,14,0,0,0,14,0,0,14,21,0,0,0,23,0,0,0,23,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,38,0,0,0,38,4,0,44,0,6,0,0,6,7,0,7,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,7,0,7,6,0,0,6,34,7,0,0,43,7,0,7,44,4,0,50,18,0,4,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,48,7,4,0,60,7,0,7,60,4,0,65
UCL221082,3,0,0,0,3,0,0,3,40,6,0,0,44,0,0,0,44,0,0,48,49,3,9,0,60,0,0,0,60,0,0,60,6,7,0,0,8,0,0,0,8,0,0,8,0,0,0,3,3,0,0,0,3,0,0,4,89,13,7,4,110,0,0,0,110,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,92,13,7,4,122,0,0,0,122,0,0,124,17,0,0,0,17,0,0,0,16,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,112,13,7,4,137,0,0,0,141,7,0,146
UCL221083,0,0,0,0,0,0,0,0,32,9,6,0,42,0,0,0,46,0,0,46,75,9,0,0,86,0,0,0,86,8,0,91,10,0,5,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,119,15,10,0,144,0,0,0,143,8,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,15,10,0,142,0,0,0,150,8,0,151,11,7,3,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,125,24,13,0,162,0,0,0,162,8,0,164
UCL221084,6,0,0,0,6,0,0,6,37,7,0,0,44,4,0,4,43,6,0,47,60,7,0,0,71,0,0,0,71,0,0,71,3,5,4,0,11,0,0,0,11,0,0,11,3,0,0,0,3,0,0,0,3,0,0,3,106,17,9,0,132,4,0,4,132,6,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,17,9,0,132,4,0,4,132,6,0,138,25,0,0,0,25,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,131,17,9,0,154,6,0,6,156,6,0,166
UCL222001,0,0,0,0,0,0,0,0,16,0,0,0,15,3,0,3,20,0,0,20,17,0,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,3,0,42,3,0,3,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,3,0,43,3,0,3,44,0,0,44,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,43,4,3,0,55,3,0,3,53,0,0,53
UCL222002,0,0,0,0,0,0,0,0,19,7,0,0,27,0,0,0,27,0,3,26,34,0,5,0,38,0,0,0,38,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,3,0,64,0,0,0,64,4,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,3,0,64,0,0,0,64,4,3,71,7,0,0,0,6,0,0,0,6,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,55,13,9,0,68,0,0,0,68,6,3,77
UCL222003,0,0,0,0,0,0,0,0,24,0,3,0,31,0,0,0,31,0,0,31,27,0,0,0,30,0,0,0,30,0,0,33,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,56,5,6,0,66,0,0,0,66,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,6,0,66,0,0,0,66,0,0,68,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,60,5,6,0,71,0,0,0,71,0,0,73
