SA2_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
213051361,19,212,22,102,31,20,8,9,7,433,21,207,0,118,20,19,5,6,4,401,103,120,11,62,238,47,29,34,15,647,28,75,9,191,58,18,4,26,7,423,9,25,5,8,19,14,0,12,0,89,18,3,51,30,29,21,9,26,0,192,0,0,0,0,0,0,0,0,0,0,5,0,0,6,14,4,0,5,0,34,0,8,7,14,12,4,3,5,8,66,233,750,133,566,482,183,71,136,36,2610,26,59,25,22,25,18,8,12,0,192,46,172,32,22,41,20,31,27,7,396,103,132,420,31,54,46,155,92,9,1036,45,17,190,3,12,5,36,43,14,369,10,5,25,5,5,10,8,8,0,77,22,264,30,133,40,20,13,20,7,547,30,248,3,116,17,19,16,4,7,472,203,244,47,87,313,99,113,84,17,1205,37,100,23,256,75,40,33,41,11,616,13,39,18,15,20,18,9,16,0,158
213051362,7,201,16,85,30,23,7,16,0,384,19,148,4,81,13,14,0,5,5,295,74,97,16,50,243,68,22,38,4,622,28,60,10,199,72,21,15,25,10,451,4,22,0,11,11,12,0,0,0,68,13,6,45,35,16,27,6,16,0,168,0,0,0,0,0,0,0,3,0,3,4,8,5,12,4,5,3,7,0,52,3,5,0,13,11,4,0,6,18,61,185,664,128,516,452,193,75,153,47,2408,27,52,17,14,22,9,5,16,0,165,41,203,38,24,30,12,46,35,6,430,74,153,326,33,51,27,137,99,21,920,19,13,143,10,10,6,22,22,7,245,8,3,17,5,10,0,7,7,0,49,7,250,23,112,32,24,11,18,0,484,29,190,11,88,19,13,7,5,5,375,163,187,51,81,328,110,107,86,10,1124,45,94,28,253,87,37,45,48,12,652,10,35,18,9,18,22,13,6,5,129
213051363,10,154,4,56,14,7,4,12,5,270,4,71,3,24,16,0,0,5,0,127,96,146,27,59,170,47,12,31,9,598,22,60,0,85,47,11,6,21,6,258,13,24,3,10,11,14,3,7,0,84,10,4,39,16,16,11,0,15,4,106,0,0,0,0,0,0,0,0,0,0,3,8,0,5,12,7,0,9,0,45,0,9,3,0,6,0,4,5,6,44,210,652,119,313,343,125,56,131,44,1995,11,58,18,16,20,7,13,20,3,168,86,322,48,26,49,57,55,38,17,691,86,193,151,17,53,26,95,65,19,700,23,28,58,3,10,8,17,24,3,171,3,3,11,0,3,0,0,4,0,37,12,208,9,72,15,6,11,17,4,357,7,88,7,27,15,3,4,7,0,170,216,312,61,103,258,76,85,70,15,1197,40,99,13,110,57,28,22,26,6,391,26,52,9,18,20,21,5,8,0,150
213051368,18,250,21,85,27,8,3,19,0,438,28,189,5,79,23,8,3,0,4,333,121,145,11,53,252,73,9,32,7,710,40,90,7,137,80,27,12,22,8,417,16,36,8,11,16,15,4,4,5,111,18,4,38,31,30,26,0,18,0,166,0,0,0,0,0,0,0,0,0,0,8,9,3,5,11,4,3,0,0,44,5,7,4,6,14,9,6,5,14,64,296,868,131,436,512,198,41,118,49,2655,45,67,23,11,15,10,8,8,0,188,60,223,35,21,39,16,26,13,10,432,140,195,292,24,38,20,100,64,16,883,52,36,224,6,7,14,29,32,3,398,22,10,27,4,9,8,5,11,8,94,36,322,29,102,36,12,14,25,4,576,35,253,5,87,29,10,6,7,4,428,241,297,57,74,337,135,55,62,13,1265,64,134,21,201,105,35,22,29,6,622,18,67,21,13,31,23,15,11,5,205
213051464,23,299,16,58,44,8,6,3,8,464,31,151,7,74,14,4,4,4,0,300,186,259,15,66,327,106,12,24,17,1022,66,130,9,129,94,31,9,14,6,481,28,45,9,11,19,27,4,6,7,141,25,8,39,34,27,12,9,11,0,157,0,0,0,0,0,0,0,0,0,0,11,9,5,11,7,4,3,3,0,59,4,6,0,0,7,4,0,0,19,53,453,1130,154,429,633,215,50,81,75,3218,55,72,27,13,35,14,7,3,0,226,163,417,58,36,65,28,25,12,10,816,225,305,239,31,57,35,65,67,18,1032,60,39,149,8,16,11,25,31,9,346,12,15,5,0,4,4,3,4,0,47,38,436,21,77,50,10,9,11,10,669,44,188,5,89,24,9,7,7,3,369,466,531,57,115,471,193,97,64,38,2024,111,197,17,188,122,33,25,27,14,734,51,78,14,15,27,29,4,9,4,230
213051466,19,261,11,58,26,17,4,7,3,400,13,130,0,88,16,3,3,0,4,259,162,329,30,80,330,84,17,34,29,1098,37,92,10,162,75,25,6,13,0,422,9,37,3,13,21,17,6,4,4,115,14,11,37,33,33,17,8,19,3,172,0,0,0,0,0,0,0,0,0,0,8,15,5,3,13,3,0,7,0,57,10,10,5,3,11,8,0,3,20,67,385,1340,164,510,618,218,48,103,79,3467,39,117,26,25,27,17,7,3,5,258,218,774,72,42,82,53,33,16,28,1319,217,555,204,27,82,36,68,52,14,1255,27,27,85,8,9,7,17,22,7,211,13,12,15,5,5,0,8,9,0,59,31,350,22,78,33,20,5,9,3,538,24,173,4,88,14,3,0,3,6,323,438,637,84,120,472,174,79,58,47,2110,65,136,16,211,88,33,26,24,7,606,26,66,9,15,21,24,18,11,4,186
213051467,22,153,31,89,28,11,5,26,4,367,14,145,5,97,12,14,3,8,5,308,69,83,16,55,210,65,24,35,8,566,22,81,13,230,79,35,20,22,4,491,3,23,10,7,9,21,5,3,0,89,18,3,29,38,30,14,9,27,5,173,0,0,0,0,0,0,0,0,0,0,0,5,0,11,5,4,0,7,0,39,4,4,5,7,16,4,0,10,10,54,180,594,141,576,422,189,77,166,31,2377,20,58,21,17,21,8,9,14,0,159,32,144,40,21,28,19,30,29,6,360,76,109,292,24,43,27,106,93,15,786,24,21,181,4,10,4,33,40,0,331,9,7,12,4,8,3,18,10,0,59,25,188,40,110,36,14,6,30,0,456,23,183,12,106,11,23,15,13,5,386,157,169,44,91,292,99,89,71,19,1031,48,127,23,290,96,51,35,52,0,717,8,40,22,20,18,32,16,14,0,168
213051468,20,323,32,146,49,24,9,22,7,629,25,243,0,135,30,8,0,9,3,447,121,180,17,103,362,84,24,30,16,939,43,104,19,283,114,36,11,31,12,657,16,45,5,9,32,24,0,10,4,147,26,4,69,51,61,34,10,19,9,284,0,0,0,0,0,0,0,0,0,3,4,12,3,13,9,10,0,7,4,60,3,5,6,14,11,10,0,3,21,77,304,1096,209,826,748,273,78,161,79,3763,22,66,28,21,35,15,16,7,5,214,84,309,50,38,59,24,35,28,10,629,131,249,505,49,62,36,149,88,15,1285,47,29,278,21,26,11,44,56,8,518,18,17,35,4,10,8,21,17,0,133,32,400,38,185,58,24,19,29,11,801,34,315,11,146,35,5,13,9,3,577,279,351,73,146,479,145,113,77,29,1701,67,155,31,377,150,46,51,48,17,941,24,73,25,20,46,33,15,14,4,247
213051579,6,120,11,65,17,10,3,9,5,253,11,46,0,60,8,11,0,4,3,143,50,101,10,59,172,34,8,22,14,476,21,48,6,129,46,9,12,11,7,285,5,7,7,3,18,8,0,3,0,47,11,0,24,13,12,13,0,16,0,87,0,0,0,0,0,0,0,0,0,0,5,4,0,14,3,5,3,0,0,38,0,8,0,7,3,0,0,5,14,40,145,644,83,404,334,113,39,68,50,1886,20,61,7,15,12,10,7,7,4,140,111,540,43,29,64,18,25,19,15,861,65,325,119,20,39,16,55,28,10,683,9,10,57,3,4,4,18,13,0,120,6,4,3,0,3,0,4,3,0,28,10,155,16,75,28,16,8,13,6,322,10,59,4,66,7,11,6,4,7,168,138,225,30,87,247,65,74,36,25,928,29,76,11,163,57,20,30,16,14,413,7,16,3,10,17,4,7,3,0,74
213051580,12,198,11,52,36,5,3,5,6,331,17,146,4,72,20,8,3,5,6,278,117,191,12,62,233,68,9,16,14,726,35,74,8,138,52,21,6,13,3,354,13,30,4,11,21,11,0,0,0,96,13,8,21,31,22,15,8,8,3,134,0,0,0,3,0,0,0,0,0,0,5,3,0,10,9,3,0,3,0,44,0,7,0,0,15,4,4,3,13,48,268,799,115,409,469,167,32,72,52,2388,36,83,28,12,29,8,7,9,0,215,82,245,48,15,31,19,18,9,4,487,136,241,250,14,53,19,88,41,15,854,31,14,110,0,10,8,15,12,3,214,3,9,9,3,9,0,4,7,0,42,23,271,17,74,37,5,11,7,6,447,23,179,5,76,22,12,4,4,9,346,280,357,48,91,331,126,46,51,27,1348,57,116,18,170,63,30,13,24,3,489,15,46,14,16,28,21,12,10,3,159
213051581,14,156,13,42,18,3,0,3,4,250,12,96,4,39,9,7,0,6,0,166,86,144,16,49,175,53,10,21,14,562,32,57,3,80,50,9,9,8,8,255,3,13,3,6,14,9,0,0,0,47,10,5,20,17,23,9,3,7,0,85,0,0,0,0,0,0,0,0,0,0,5,4,4,6,6,3,0,0,0,31,0,3,0,7,7,0,0,0,5,19,194,618,85,275,349,116,32,55,32,1758,26,55,9,5,18,7,9,11,0,139,77,272,45,12,43,12,25,18,5,501,80,192,131,14,47,20,47,30,4,586,18,15,63,5,16,9,0,13,0,140,5,4,7,0,4,0,0,0,0,28,11,213,16,57,14,3,5,13,4,333,14,110,6,45,7,8,3,8,0,207,211,284,38,67,254,91,42,34,21,1036,50,82,13,105,68,20,14,12,13,375,10,34,8,13,14,14,3,0,0,96
213051582,8,154,7,78,9,6,9,3,0,280,11,56,4,41,8,3,3,9,3,137,40,87,18,55,131,47,17,25,13,434,14,37,0,128,29,8,7,12,0,236,8,4,3,0,14,8,0,0,0,31,5,6,19,22,14,11,0,13,0,86,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6,4,6,3,0,40,3,3,0,12,4,0,6,3,9,30,106,460,83,387,272,117,67,85,41,1609,8,37,12,16,18,3,12,12,0,115,67,237,47,24,51,32,60,25,19,556,50,147,121,15,49,17,78,34,13,534,8,13,75,0,5,8,23,8,0,128,5,0,4,3,0,0,3,0,0,24,10,197,12,94,14,12,9,10,3,364,14,70,5,43,6,5,7,9,3,158,126,186,56,92,225,83,112,56,21,956,21,57,3,160,36,18,40,18,3,354,4,9,3,5,16,9,7,3,0,56
213051583,22,356,29,148,33,37,16,18,8,663,20,153,3,139,32,6,3,11,4,378,119,194,35,153,388,106,46,60,22,1123,29,88,8,337,90,37,26,46,14,672,12,17,0,15,13,16,7,10,0,82,16,4,55,57,27,21,20,46,10,252,0,0,0,0,0,0,0,0,0,0,7,13,6,45,19,13,3,8,9,121,6,12,3,16,15,6,7,5,20,87,311,1194,228,1026,758,321,171,273,98,4373,41,93,30,53,45,33,30,31,11,366,174,620,114,77,143,85,125,81,23,1437,159,392,405,39,112,66,263,126,32,1587,32,23,173,6,26,9,36,42,3,351,10,9,18,8,8,3,14,11,5,85,33,446,38,185,43,43,34,25,16,859,26,182,8,144,36,12,25,18,4,454,336,456,127,210,599,198,284,134,43,2390,57,137,21,414,117,44,80,71,16,959,15,34,9,17,17,15,13,16,8,148
213051584,9,106,3,44,13,0,8,4,0,188,6,22,4,35,11,13,6,0,0,94,25,69,12,38,88,20,13,15,7,297,8,16,3,83,14,4,13,10,0,156,0,0,4,4,3,3,0,0,0,22,4,4,22,22,7,5,10,17,0,93,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,8,10,0,31,0,0,0,7,4,0,0,0,3,21,69,327,68,276,191,72,64,77,21,1170,15,29,14,7,10,9,9,9,0,98,47,222,29,20,51,23,38,20,11,465,48,108,90,22,33,18,80,33,6,450,5,12,46,3,0,3,16,12,3,107,0,0,0,3,0,0,4,0,0,17,9,132,4,62,17,0,13,4,3,246,9,29,7,35,7,13,10,0,0,108,72,128,33,60,152,46,109,41,17,653,16,25,9,99,19,12,35,21,0,235,0,10,10,5,10,3,3,0,0,37
213051585,6,126,5,55,23,8,3,0,0,233,14,79,0,64,10,7,7,5,0,179,38,74,11,47,137,41,23,18,10,393,11,43,7,148,42,22,9,20,0,299,0,9,3,7,8,13,0,4,0,49,4,0,26,11,18,6,5,10,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,12,3,6,0,40,0,0,0,9,10,6,6,3,9,40,99,416,78,396,304,129,60,82,34,1589,10,42,20,13,19,9,11,16,4,140,52,176,22,21,47,21,45,18,10,402,45,88,154,21,34,23,88,47,14,516,13,8,76,7,3,5,25,20,8,162,3,5,4,9,0,3,9,7,0,37,11,168,10,68,29,10,14,9,0,318,22,92,0,76,7,4,9,11,0,226,116,153,42,84,219,70,95,42,25,847,18,62,10,179,51,25,23,31,0,407,3,14,8,6,8,18,6,8,4,74
213051586,9,136,6,65,13,8,11,7,0,259,3,40,0,39,4,8,4,3,0,110,40,76,8,43,137,31,20,17,4,392,13,27,4,74,33,3,8,10,4,174,4,5,0,8,4,8,0,0,0,27,3,0,27,25,13,4,6,4,0,90,0,0,0,0,0,0,0,0,0,0,7,0,0,13,9,0,5,9,0,34,0,0,0,8,3,0,4,8,8,33,118,434,83,308,279,88,71,76,29,1476,18,20,15,12,21,12,14,7,0,128,56,249,40,33,49,36,69,28,12,579,62,150,108,17,53,17,100,42,9,553,3,8,53,0,10,4,13,9,5,108,3,0,5,0,3,0,6,5,0,25,6,174,14,78,16,10,19,5,3,340,4,51,8,43,8,8,5,9,0,136,101,169,48,72,213,58,107,47,16,834,16,42,0,98,40,10,36,23,8,266,5,16,5,8,9,7,3,3,0,51
213051587,14,149,10,41,12,12,5,13,3,250,5,53,6,47,4,0,6,3,0,130,63,151,9,65,163,49,12,25,8,558,18,40,0,97,25,14,8,10,0,206,8,15,0,9,13,6,0,0,0,59,7,6,7,25,6,8,10,16,4,80,0,0,0,0,0,0,0,0,0,0,8,7,0,5,12,0,4,5,0,47,0,4,4,9,6,4,3,0,17,43,176,585,66,347,298,125,59,90,42,1788,21,50,20,24,16,10,8,7,3,154,112,284,35,41,66,24,38,37,14,653,82,195,111,31,56,13,88,28,15,615,7,14,62,5,8,3,16,19,0,135,3,4,0,0,0,0,3,5,5,21,11,180,13,52,14,15,10,15,0,314,7,66,3,53,4,0,6,3,0,154,192,292,48,90,247,97,98,59,22,1138,28,58,12,122,46,27,25,16,0,324,14,25,6,13,18,7,11,6,4,96
213051588,16,205,13,75,22,12,8,18,4,380,9,98,4,94,13,4,4,9,6,237,78,141,19,75,245,54,33,35,14,694,26,52,5,216,67,24,8,27,4,428,8,25,0,8,16,5,0,3,0,66,14,6,31,25,19,19,5,16,0,139,0,0,0,0,0,0,0,0,0,0,5,6,3,25,18,5,3,11,0,74,3,0,0,20,8,0,5,6,12,61,206,731,123,597,481,170,87,158,69,2622,26,69,21,33,28,9,18,11,6,216,100,371,69,43,100,57,89,32,21,906,114,228,239,37,66,40,173,60,27,983,10,21,101,4,6,8,19,22,0,208,7,8,3,6,6,0,13,5,0,49,21,267,29,101,20,12,26,31,11,510,13,125,4,103,15,11,12,9,6,297,206,271,73,133,387,126,210,76,35,1509,39,75,16,264,87,37,57,39,13,620,16,38,8,8,15,15,5,10,0,124
213051589,9,81,21,67,19,9,3,6,4,219,10,64,0,48,5,0,0,5,0,133,29,63,6,37,119,31,6,20,4,315,23,42,8,135,36,15,5,18,3,278,3,8,0,9,7,0,3,0,5,33,7,10,22,19,16,15,0,13,0,108,0,0,0,0,0,0,0,0,0,0,4,6,0,7,3,4,0,0,0,33,4,0,0,0,0,0,0,4,8,22,104,386,91,357,245,92,30,78,29,1412,10,26,10,13,14,7,0,9,0,86,30,242,47,19,41,13,20,6,10,423,37,149,109,15,25,10,39,36,8,422,7,4,73,3,7,11,17,22,6,145,0,0,9,11,7,4,3,3,0,37,9,107,22,80,18,13,12,14,5,275,9,77,3,53,5,9,4,9,0,164,74,136,32,59,189,56,53,34,14,643,19,52,19,174,52,16,22,30,0,395,3,20,5,11,10,6,9,10,4,85
213051590,10,113,13,88,18,14,8,9,3,285,27,101,0,82,17,8,0,11,0,250,60,91,9,46,178,35,17,23,9,463,26,49,6,180,52,27,10,31,3,400,9,14,3,12,10,13,0,4,0,60,14,0,24,31,28,30,4,16,0,153,0,0,0,0,0,0,0,0,0,0,4,0,8,8,9,0,3,3,0,32,0,4,0,8,9,3,3,7,12,47,171,483,104,486,364,146,62,129,29,1969,18,37,22,13,17,3,9,3,3,112,39,185,34,18,37,20,17,12,8,374,58,131,218,21,50,18,92,55,9,666,24,14,141,0,12,3,27,33,0,252,5,6,25,8,6,6,4,9,0,66,17,148,26,109,23,18,13,15,6,364,30,127,3,84,18,14,7,11,0,299,125,171,30,66,245,56,62,39,16,806,34,75,21,237,64,31,27,50,3,549,12,24,11,15,11,25,8,11,0,106
214011370,30,311,34,187,61,20,0,23,11,682,36,246,6,127,25,9,4,16,7,468,128,134,28,59,368,94,16,34,9,875,47,115,17,408,115,42,13,37,8,799,23,40,8,22,26,16,0,10,0,140,31,10,80,53,49,46,10,38,6,323,0,0,0,0,0,0,0,0,0,3,7,7,5,8,10,5,6,4,0,49,9,11,9,13,19,11,5,12,14,95,347,922,226,915,718,270,71,200,55,3722,24,43,24,21,21,17,5,5,6,151,26,78,39,12,27,9,21,14,5,247,123,112,600,30,52,43,155,118,30,1262,59,16,402,0,16,7,32,88,9,641,15,10,54,6,10,5,12,27,0,142,37,368,50,210,73,29,15,28,11,812,46,313,14,135,27,11,11,15,7,580,221,222,70,87,443,148,82,75,16,1364,65,146,38,496,142,53,30,54,12,1038,33,60,25,30,31,33,11,17,5,240
214011371,29,517,34,182,59,34,3,17,9,881,44,342,4,136,43,17,4,8,5,603,144,139,14,75,291,99,13,31,12,820,83,207,21,347,122,32,9,43,9,872,29,76,14,18,25,13,3,13,0,194,23,13,56,63,45,42,0,32,0,282,0,0,0,0,0,0,0,0,0,6,12,10,4,4,16,4,0,3,0,52,0,13,4,8,13,11,0,9,17,83,408,1402,196,873,652,278,42,193,52,4103,28,74,22,29,16,12,4,13,7,199,31,80,32,17,16,10,14,17,0,229,99,130,431,27,36,39,76,69,11,921,103,28,412,15,23,21,30,55,10,696,23,17,68,9,12,6,15,27,0,185,40,636,42,241,60,42,11,30,9,1118,60,461,12,141,49,23,6,20,7,780,304,271,49,100,360,157,71,75,9,1384,114,289,53,429,151,49,29,67,16,1193,54,147,48,43,41,22,16,26,3,397
214011372,24,217,25,136,33,21,4,15,8,473,22,182,0,83,12,9,0,7,0,321,69,67,21,56,187,52,12,36,3,515,32,117,17,323,94,35,9,33,9,677,17,45,12,19,23,17,5,0,0,133,19,0,55,58,33,26,9,35,4,237,0,3,0,0,4,3,0,0,0,10,5,15,3,10,11,0,0,5,3,50,3,8,3,11,12,4,0,4,7,65,223,706,180,715,447,193,46,154,42,2713,16,38,27,9,17,5,6,5,0,126,28,44,28,5,17,13,11,14,0,166,79,97,365,19,37,25,89,97,7,815,42,14,302,8,15,12,16,53,3,464,11,10,71,10,16,3,10,24,4,157,32,277,37,160,40,19,5,19,8,599,27,264,11,96,17,9,4,7,0,438,150,143,46,75,229,92,50,71,10,871,58,159,29,401,110,51,24,52,16,903,35,85,30,18,34,22,12,14,0,247
214011373,52,478,16,124,49,22,0,7,4,749,52,373,0,69,43,14,5,4,5,566,165,178,14,41,245,69,3,17,8,754,65,179,7,164,94,30,0,21,6,567,24,74,7,18,25,18,4,9,0,186,21,6,48,33,43,26,0,10,0,184,0,0,0,0,0,0,0,0,0,0,8,11,0,5,20,0,0,0,0,51,4,8,0,9,9,9,0,6,9,52,442,1391,124,480,570,214,29,75,39,3358,49,84,13,12,13,10,0,0,3,201,55,95,17,7,18,10,4,4,0,207,177,171,346,30,41,35,36,41,11,877,98,35,308,7,20,14,25,50,5,564,21,9,34,4,7,9,7,13,0,111,79,599,24,152,61,26,3,8,8,955,83,494,17,81,48,10,7,4,5,747,399,334,41,66,320,138,22,41,11,1370,105,252,15,227,108,42,8,24,13,804,45,115,23,26,33,21,20,17,6,300
214011374,29,466,48,205,98,27,5,15,5,904,61,462,3,152,56,24,0,5,0,760,175,155,22,76,466,112,10,30,11,1053,47,164,15,333,148,40,8,31,12,798,13,48,9,23,30,28,3,8,0,162,30,8,96,83,74,41,5,26,0,366,0,0,0,0,0,0,0,0,0,0,9,14,5,12,15,3,0,7,0,57,3,7,4,6,24,11,0,3,8,69,390,1403,269,910,963,309,31,142,44,4458,30,63,16,14,19,13,0,8,0,162,37,79,30,13,17,8,8,9,4,204,195,162,737,25,66,74,127,114,22,1528,122,18,671,20,17,20,38,101,23,1031,19,19,95,9,23,16,15,30,3,227,45,523,72,240,102,38,15,21,10,1073,85,592,17,165,58,26,13,12,0,969,349,279,64,100,542,163,63,55,16,1628,84,225,41,438,166,54,14,58,13,1088,33,80,25,31,40,37,16,13,0,270
214011375,30,313,28,117,53,14,4,12,4,577,34,281,4,77,20,9,0,5,4,434,105,120,13,52,215,75,9,16,10,619,57,148,10,215,96,24,6,19,11,588,17,55,14,15,31,21,0,3,7,161,23,11,48,37,50,29,5,25,0,223,0,0,0,0,0,0,0,0,0,4,8,8,0,14,6,5,0,0,3,50,9,8,3,8,14,0,0,6,7,62,331,1014,163,555,528,208,34,94,54,2976,22,57,15,11,26,10,5,8,0,149,32,89,18,5,20,8,8,4,3,181,114,112,366,25,25,20,56,68,9,797,69,21,375,5,14,9,17,45,9,567,24,15,58,4,9,12,9,15,0,145,39,351,40,155,57,22,7,19,3,688,55,368,12,92,21,17,3,5,5,583,232,220,45,63,290,134,40,33,13,1073,85,193,26,269,104,35,13,25,12,773,34,106,28,20,42,29,12,12,7,288
