SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL22239,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,26,0,0,0,0,26,18,0,0,0,0,18,33,0,0,0,0,33,19,0,0,0,0,19,24,0,0,0,0,24,19,0,0,0,0,19,10,0,0,0,0,10,174,0,0,0,0,175
SAL22240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12
SAL22241,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,15,0,0,0,0,15,10,0,0,0,0,10,33,0,0,0,0,33,39,0,0,0,0,39,27,0,0,0,0,27,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,153,0,0,0,0,153
SAL22242,47,5,0,0,0,45,16,0,0,0,0,16,10,0,0,0,0,10,29,0,0,0,0,29,43,0,0,0,0,43,78,0,0,0,0,73,98,3,0,0,0,103,179,9,0,0,0,190,110,4,0,0,0,117,106,3,0,0,0,109,53,4,0,0,0,52,52,4,0,0,0,53,808,28,3,0,0,841
SAL22243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,19
SAL22244,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,12,0,0,0,0,12,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,38,0,0,0,0,38
SAL22245,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,26
SAL22246,3,0,0,0,0,3,14,0,0,0,0,14,15,0,0,0,0,15,10,0,0,0,0,10,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,65,0,0,0,0,65
SAL22247,42,0,0,0,0,42,12,0,0,0,0,12,3,0,0,0,0,7,17,0,0,0,0,17,30,3,0,0,0,33,87,0,4,0,0,91,121,4,0,0,0,128,196,4,0,0,0,198,85,0,0,0,0,88,37,0,0,0,0,39,26,0,0,0,0,26,50,0,0,0,0,51,703,17,7,0,0,723
SAL22248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22249,92,19,0,0,0,110,47,5,0,0,0,50,29,14,0,0,0,46,74,15,6,0,0,90,81,26,7,0,0,108,213,64,10,0,0,288,327,95,6,0,0,429,525,90,7,0,0,626,273,45,0,0,0,319,182,17,3,0,0,203,83,14,0,0,0,96,149,28,3,0,0,182,2077,424,43,0,0,2544
SAL22250,13,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,9,0,0,0,0,12,19,5,0,0,0,25,25,3,0,0,0,32,22,5,0,0,0,30,22,0,0,0,0,24,30,5,0,0,0,41,31,11,0,0,0,45,12,4,0,0,0,15,208,42,0,0,0,248
SAL22251,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,12,0,0,0,0,12,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,42,0,0,0,0,42
SAL22252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,26,0,0,0,0,26
SAL22253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17
SAL22254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,20,0,0,0,0,20,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,52,0,0,0,0,52
SAL22255,43,13,0,0,0,49,39,9,0,0,0,46,30,10,0,0,0,36,83,20,0,0,0,107,138,32,0,0,0,175,340,62,0,0,0,395,181,26,0,0,0,200,68,8,0,0,0,78,17,0,0,0,0,23,7,4,0,0,0,8,7,0,0,0,0,7,57,8,0,0,0,69,1011,187,0,0,0,1200
SAL22256,24,4,0,0,0,34,7,0,0,0,0,10,4,0,0,0,0,10,5,0,3,0,0,10,11,3,0,0,0,19,30,7,9,0,0,54,42,9,25,0,0,77,84,17,16,0,0,125,79,19,4,0,0,109,123,40,3,0,0,167,104,12,6,0,0,122,26,4,6,0,0,36,550,123,79,4,0,752
SAL22257,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,0,0,17,14,0,0,0,0,14,26,0,0,0,0,26,17,0,0,0,0,17,11,0,0,0,0,11,8,0,0,0,0,8,9,0,0,0,0,9,103,0,0,0,0,105
SAL22258,16,0,0,0,0,16,8,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,11,43,0,0,0,0,43,51,0,0,0,0,51,70,0,0,0,0,73,54,0,0,0,0,54,30,0,0,0,0,30,17,0,0,0,0,17,29,0,0,0,0,29,323,0,0,0,0,324
SAL22259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL22261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,0,0,0,0,30
SAL22262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL22263,17,0,0,0,0,17,10,0,0,0,0,10,3,0,0,0,0,3,19,0,0,0,0,19,12,0,0,0,0,12,55,0,0,0,0,55,78,0,0,0,0,78,114,0,0,0,0,114,65,0,0,0,0,65,47,0,0,0,0,47,19,0,0,0,0,19,45,0,0,0,0,45,476,0,0,0,0,476
SAL22264,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,24,0,0,0,0,24,35,0,0,0,0,35,48,0,0,0,0,48,22,0,0,0,0,22,14,0,0,0,0,14,8,0,0,0,0,8,5,0,0,0,0,5,173,0,0,0,0,173
SAL22265,35,0,0,0,0,35,27,0,0,0,0,29,17,0,0,0,0,20,47,0,0,0,0,50,83,0,0,0,0,83,179,0,0,0,0,178,132,0,0,0,0,135,107,0,0,0,0,107,24,0,0,0,0,24,19,0,0,0,0,19,13,0,0,0,0,13,27,0,0,0,0,27,720,3,0,0,0,723
SAL22266,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,30,0,0,0,0,30
SAL22267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SAL22269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL22271,10,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,8,0,0,0,0,8,12,0,0,0,0,12,9,0,0,0,0,9,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,69,0,0,0,0,69
SAL22272,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
SAL22273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL22275,120,7,0,0,5,128,98,0,0,0,0,99,96,6,0,0,0,103,198,15,0,0,3,225,362,13,0,0,0,375,977,31,0,0,0,1007,578,13,0,0,0,592,345,3,0,0,0,352,97,0,0,0,0,97,70,0,0,0,0,71,49,0,0,0,0,52,188,8,0,0,0,199,3175,103,3,4,5,3298
SAL22276,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,18,0,0,0,0,18,23,0,0,0,0,23,26,0,0,0,0,26,8,0,0,0,0,8,11,0,0,0,0,11,7,0,0,0,0,7,5,0,0,0,0,5,127,0,0,0,0,127
SAL22277,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19,66,0,0,0,0,66,85,0,0,0,0,85,81,0,0,0,0,81,35,0,0,0,0,35,16,0,0,0,0,16,18,0,0,0,0,18,19,0,0,0,0,19,351,0,0,0,0,351
SAL22278,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,15,0,0,0,0,15,8,0,0,0,0,8,5,0,0,0,0,5,47,0,0,0,0,47
SAL22279,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,10,0,0,0,0,10,3,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,6,52,0,0,0,0,52
SAL22280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22281,15,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,13,0,0,0,0,13,17,0,0,0,0,17,31,0,0,0,0,31,22,0,0,0,0,21,24,0,0,0,0,24,16,0,0,0,0,16,8,0,0,0,0,8,164,0,0,4,0,166
SAL22282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,25
SAL22283,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,10,0,0,0,0,10,69,0,0,0,0,69
SAL22284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL22285,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL22286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,21
SAL22287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13
SAL22289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22290,13,0,0,0,0,13,4,0,0,0,0,4,5,0,0,0,0,5,12,0,0,0,0,12,10,0,0,0,0,10,23,0,0,0,0,23,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,80,0,0,0,0,81
SAL22291,38,3,0,0,0,45,23,0,0,0,0,20,31,4,0,0,0,35,50,5,0,0,0,52,62,4,0,0,0,66,210,20,0,0,0,229,270,28,0,0,0,301,386,40,0,0,0,425,165,9,0,0,0,170,63,4,0,0,0,76,29,3,0,0,0,38,75,10,0,0,0,81,1405,130,0,0,0,1534
SAL22292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,28,0,0,0,0,28
SAL22294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,34,0,0,0,0,34
SAL22295,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,11,0,0,0,0,11,8,0,0,0,0,8,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,52,0,0,0,0,52
SAL22296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL22297,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8
SAL22298,6,0,0,0,0,6,7,0,0,0,0,7,4,0,0,0,0,4,14,0,0,0,0,14,19,0,0,0,0,19,34,0,0,0,0,34,71,0,0,0,0,71,66,0,0,0,0,66,21,0,0,0,0,21,13,0,0,0,0,13,4,0,0,0,0,4,18,0,0,0,0,18,291,0,0,0,0,291
SAL22299,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,16,0,0,0,0,16,15,0,0,0,0,15,55,0,0,0,0,55,53,0,0,0,0,53,27,0,0,0,0,28,18,0,0,0,0,18,3,0,0,0,0,3,10,0,0,0,0,10,16,0,0,0,0,16,212,0,0,0,0,208
SAL22300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22301,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,19,0,0,0,0,19,10,0,0,0,0,10,33,0,0,0,0,32,27,0,0,0,0,27,22,0,0,0,0,22,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,135,0,0,0,0,141
SAL22302,19,0,0,0,0,18,11,0,0,0,0,16,12,0,0,0,0,12,15,0,0,0,0,18,16,0,0,0,0,16,64,5,4,0,0,76,59,6,0,0,0,61,75,5,0,0,0,77,29,3,0,0,0,33,20,0,0,0,0,20,8,0,0,0,0,7,13,0,4,0,0,15,343,12,5,0,0,363
SAL22303,8,0,0,0,0,8,4,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,17,0,0,0,0,17,13,0,0,0,0,13,46,0,0,0,0,46,24,0,0,0,0,28,22,0,0,0,0,22,19,0,0,0,0,15,14,0,0,0,0,14,180,5,0,0,0,187
SAL22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22305,79,14,0,0,0,94,42,9,0,0,0,51,28,3,0,0,0,35,52,11,0,0,0,64,80,9,0,0,0,92,216,51,0,0,0,263,310,56,0,0,0,366,459,34,0,0,0,489,233,8,0,0,0,244,148,5,0,0,0,153,83,4,0,0,0,85,108,13,0,0,0,122,1844,206,7,0,0,2053
SAL22306,19,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,12,0,0,0,0,12,15,0,0,0,0,15,19,0,0,0,0,19,11,0,0,0,0,16,21,0,0,0,0,21,35,0,0,0,0,35,16,0,0,0,0,16,162,0,5,0,0,166
SAL22307,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,24,0,0,0,0,24,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63
SAL22308,6,7,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,8,4,0,0,0,0,4,15,4,0,0,0,18,23,0,0,0,0,28,15,7,0,0,0,16,16,4,0,0,0,15,12,0,0,0,0,10,0,0,0,0,0,4,5,0,0,0,0,5,108,24,0,0,0,131
SAL22309,4,3,0,0,0,9,5,3,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,10,5,4,0,0,0,11,10,11,0,0,0,24,12,28,0,0,0,41,22,49,0,0,0,71,28,38,0,0,0,63,27,33,0,0,0,65,15,11,0,0,0,24,11,4,0,0,0,12,148,182,9,3,0,340
SAL22310,9,31,30,0,0,66,0,3,9,0,0,20,0,8,8,0,0,13,0,7,12,0,0,14,0,16,16,0,0,31,5,32,78,0,0,115,0,25,127,0,0,157,5,62,172,0,0,242,7,53,59,0,0,120,11,87,62,0,0,165,46,189,36,4,0,274,8,33,33,0,0,78,101,545,641,5,4,1297
SAL22311,137,10,0,0,0,146,56,8,0,0,0,68,55,8,0,0,0,59,96,9,0,0,0,108,131,18,0,0,0,152,431,73,0,0,0,508,651,104,0,0,0,754,998,108,0,0,0,1114,472,18,0,0,0,494,296,20,0,0,0,313,183,7,0,0,0,199,275,28,0,0,0,306,3784,417,0,0,0,4210
SAL22312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL22313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL22314,26,21,87,0,0,138,0,6,8,0,0,16,0,8,15,0,0,17,4,3,24,0,0,27,4,7,38,0,0,54,14,22,239,0,0,278,7,10,290,0,0,307,16,35,402,0,0,451,14,31,151,0,0,198,24,64,166,0,0,254,123,162,146,0,0,434,23,35,85,0,0,147,254,404,1657,0,6,2313
SAL22315,0,3,86,0,0,86,0,0,16,0,0,16,0,0,13,0,0,13,0,0,26,0,0,33,0,4,58,0,0,58,0,3,280,0,0,284,0,0,401,0,6,402,0,8,539,0,0,549,0,0,216,0,0,222,0,0,167,0,0,172,0,6,153,0,0,160,0,6,115,0,0,114,0,32,2064,0,8,2103
SAL22316,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
