SAL_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
SAL22289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22290,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,18,0,8,3,0,0,0,0,13,0,0,0,0,0,0,0,0,6,10,0,10,6,0,0,29
SAL22291,17,35,31,12,31,6,10,139,0,6,5,0,6,3,0,18,0,0,0,0,0,0,0,0,32,73,55,30,64,18,21,292,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,8,4,3,0,3,0,0,0,14,32,77,58,34,64,23,21,305,31,34,14,8,17,4,0,116,0,0,0,0,0,0,0,0,68,113,75,47,75,29,21,427
SAL22292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9
SAL22294,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22295,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
SAL22296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22298,3,3,0,0,4,0,0,18,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,5,8,8,10,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,11,5,3,8,10,4,0,37,3,0,3,4,5,0,0,15,0,0,0,0,0,0,0,0,20,6,5,8,7,4,0,54
SAL22299,3,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,4,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,4,5,0,0,25,3,4,3,3,0,0,0,13,0,0,0,0,0,0,0,0,5,7,11,8,4,0,0,38
SAL22300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22301,0,7,0,6,5,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,9,0,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,5,0,0,23,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,14,3,0,5,0,0,33
SAL22302,0,9,7,6,4,4,0,38,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,11,14,5,11,6,5,63,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,4,0,0,7,8,16,18,5,11,6,5,69,9,9,7,3,3,0,0,31,0,0,0,0,0,0,0,0,9,26,20,12,15,6,6,97
SAL22303,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,7,3,8,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,8,3,8,3,3,27,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,5,4,8,6,7,4,3,37
SAL22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22305,24,52,33,25,37,13,8,188,12,8,5,4,6,0,0,30,3,0,3,0,0,0,0,4,50,81,60,41,71,18,8,329,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,3,0,0,11,49,82,60,45,73,18,8,338,30,38,23,13,14,9,3,124,0,0,0,0,0,0,0,3,76,126,83,62,82,28,10,469
SAL22306,3,3,10,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,5,0,0,21,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,5,4,4,5,0,0,27
SAL22307,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,9,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,7,3,9,6,5,0,0,20
SAL22308,0,4,4,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,4,4,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,4,4,3,26,4,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0,4,9,6,6,4,4,3,31
SAL22309,0,0,5,3,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,11,6,8,6,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,11,6,6,6,4,49,6,7,0,0,0,3,4,18,0,0,0,0,0,0,0,0,4,16,9,6,10,8,6,64
SAL22310,11,17,11,10,18,9,7,78,3,10,0,0,0,0,0,12,0,0,0,0,0,0,0,4,25,39,24,26,37,24,14,191,0,5,0,4,3,0,0,15,3,6,5,5,0,0,0,17,3,17,6,0,3,0,0,31,35,55,28,25,43,24,17,227,26,38,19,14,13,12,8,132,0,0,0,0,0,0,0,0,62,91,45,44,60,35,20,355
SAL22311,41,72,52,37,51,29,15,291,3,3,0,0,0,0,3,19,0,0,0,0,0,0,0,7,60,134,103,79,113,69,45,600,0,7,0,3,4,3,0,25,5,12,7,0,7,0,0,28,3,23,5,5,7,6,0,57,64,151,110,84,125,76,48,655,53,73,45,32,56,18,8,282,4,4,0,0,0,0,0,17,120,221,157,122,181,100,49,956
SAL22312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22314,5,27,19,11,23,12,10,99,3,5,0,0,0,0,0,12,0,0,0,4,0,0,0,14,30,56,45,37,52,36,30,281,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,3,0,3,0,0,7,5,0,14,30,66,45,34,51,37,32,298,37,41,23,19,24,26,14,184,0,4,0,0,0,0,0,3,61,107,68,60,80,60,45,484
SAL22315,11,14,10,9,5,3,9,67,3,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,30,49,25,21,28,37,17,217,3,0,0,0,0,0,6,11,3,0,0,0,0,3,0,7,5,3,0,0,0,3,6,22,44,56,28,21,34,36,20,232,22,28,16,8,22,12,23,128,0,0,0,0,0,0,0,3,61,81,42,36,56,48,40,366
SAL22316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22319,0,9,9,5,6,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,14,14,8,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,14,14,8,3,72,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,3,19,17,16,14,12,7,94
SAL22320,4,17,18,14,13,0,0,69,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,24,25,26,21,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,5,22,30,27,26,0,0,111,11,7,10,12,10,0,0,43,0,0,0,0,0,0,0,0,12,28,35,36,32,4,0,160
SAL22321,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SAL22322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22326,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,9,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9
SAL22327,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL22328,22,45,41,28,22,21,21,197,0,4,0,0,0,0,0,16,3,0,6,0,0,0,0,17,47,82,64,54,59,45,43,394,0,8,0,3,3,4,0,29,4,6,4,7,4,0,0,25,11,13,3,13,5,5,0,50,57,95,69,70,69,47,45,449,78,86,49,37,64,43,40,399,3,3,3,0,0,0,0,21,137,187,121,111,132,91,93,866
SAL22329,3,41,19,23,31,21,10,150,3,0,0,0,4,0,0,8,6,4,0,0,0,0,4,11,30,87,50,43,67,43,31,346,5,5,0,3,3,0,3,20,6,7,5,4,11,5,0,34,6,14,5,6,10,3,3,55,35,101,61,50,74,50,35,403,57,86,33,27,43,20,23,294,4,3,0,0,0,0,0,7,94,191,98,80,121,74,58,705
SAL22330,62,115,65,45,73,48,28,441,5,10,0,3,14,5,9,55,0,8,0,9,8,4,0,32,110,215,131,98,165,109,69,896,9,15,11,6,19,23,6,88,14,31,31,9,16,7,3,118,20,50,43,18,37,27,11,208,129,261,173,116,204,145,79,1107,190,265,146,120,137,82,43,987,8,9,9,4,9,4,0,49,332,540,320,249,348,230,120,2143
SAL22331,12,19,10,6,13,3,8,63,0,7,0,3,0,0,0,11,0,0,0,0,0,0,0,0,19,34,20,22,33,9,8,133,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,3,3,0,0,4,0,0,13,19,34,18,19,31,10,8,138,21,23,10,10,7,0,0,68,4,0,0,0,0,0,0,4,38,57,31,33,39,12,8,216
SAL22332,0,0,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,7,9,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,9,3,0,29,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,8,6,9,3,0,33
SAL22333,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,4,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,5,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,3,4,0,5,0,21
SAL22334,3,10,3,4,3,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12,8,8,5,0,55,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,3,4,0,3,0,0,0,0,11,8,15,7,8,11,5,0,61,6,4,6,3,5,0,0,24,0,0,0,0,0,0,0,0,14,21,15,13,11,5,0,86
SAL22335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22338,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,8
SAL22339,0,3,9,0,6,3,0,24,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,6,17,7,15,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,6,7,18,8,15,4,0,57,0,3,5,3,0,0,0,15,0,0,0,0,0,0,0,0,5,12,19,14,22,3,0,74
SAL22340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22343,11,30,12,7,14,13,13,87,0,4,6,0,0,4,0,8,0,0,0,0,0,0,0,4,26,56,34,28,31,35,22,230,4,3,0,0,3,0,0,6,3,4,0,0,0,6,0,14,4,4,0,0,6,3,0,19,31,58,35,28,38,39,22,246,18,15,15,7,10,10,5,73,0,0,0,0,0,0,0,0,48,73,49,41,45,47,26,327
SAL22344,12,22,12,11,13,6,8,90,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,8,22,49,42,32,40,21,8,218,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,19,46,43,31,40,25,15,224,11,9,14,4,6,5,0,52,0,0,0,0,0,0,0,0,34,62,52,37,49,25,16,275
SAL22345,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,3,10,8,6,5,5,41,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,7,7,10,8,10,5,6,42,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,7,8,11,5,5,6,49
SAL22346,0,7,6,5,13,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,9,13,20,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,7,12,9,13,18,5,0,62,13,14,3,8,0,0,0,37,0,0,0,0,0,0,0,0,23,28,15,17,19,5,0,104
SAL22347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
SAL22350,0,4,7,3,3,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,15,7,7,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,7,6,9,0,0,36,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,17,7,6,9,0,0,46
SAL22351,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,7
SAL22352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22354,11,25,19,14,15,0,4,87,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,17,38,31,23,33,8,4,151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,17,42,32,23,33,8,4,157,37,42,15,15,6,5,0,118,0,5,0,4,0,0,0,9,63,89,46,38,39,4,0,282
SAL22355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
