SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL21904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,5,4,6,4,6,0,25,0,0,0,0,0,0,0,0,0,7,0,5,5,5,4,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,7,9,0,28,0,0,0,0,0,0,0,0,0,0,4,0,3,5,7,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,8,5,3,9,11,11,0,50,0,0,0,0,0,0,0,0,0,7,8,5,8,15,11,11,0,59
SAL21905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,3,3,4,3,6,0,0,23
SAL21907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8,13,20,21,5,0,83,0,0,4,0,0,6,0,0,8,14,6,10,14,20,23,7,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,15,29,9,7,0,71,3,0,4,0,5,0,3,0,12,10,4,10,15,30,15,8,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,22,5,21,22,50,30,8,0,158,3,0,10,0,5,7,4,0,22,19,5,26,24,49,35,15,3,185
SAL21908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,13,6,12,9,9,8,3,0,65,4,0,3,5,0,6,0,0,12,10,6,16,11,13,17,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,13,13,12,0,0,73,4,0,0,0,5,4,0,0,8,10,3,15,17,19,16,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,23,11,20,25,25,27,0,0,130,3,0,6,5,4,3,0,0,24,24,11,27,33,31,36,4,0,162
SAL21909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,0,5,9,3,3,17,7,0,48,0,0,0,0,0,0,0,0,4,0,5,8,3,5,19,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,7,14,17,4,0,61,0,0,0,0,0,0,0,0,3,6,8,7,7,14,17,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,7,12,7,18,10,19,29,13,0,116,0,0,0,0,0,0,0,0,3,13,10,22,10,23,35,13,0,120
SAL21910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,8,3,0,0,31,0,0,0,0,0,0,0,0,0,8,3,0,5,8,3,0,0,30
SAL21911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,4,8,34,0,0,0,0,7,15,4,8,42,74,64,74,86,105,92,61,5,561,8,0,6,6,12,5,4,4,57,82,72,82,92,130,113,70,19,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,4,72,86,70,76,103,112,56,30,601,6,4,5,3,10,10,4,5,56,79,95,79,85,111,120,59,33,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,15,4,8,46,0,0,0,4,10,15,4,8,43,150,149,140,159,206,209,114,32,1165,11,13,17,7,19,17,14,11,113,160,163,155,172,240,238,130,53,1318
SAL21912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,0,0,0,0,4,4,0,0,7,19,5,11,22,30,18,6,0,111,0,3,0,7,14,16,0,0,56,20,11,15,32,51,37,10,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,17,24,38,17,8,0,107,0,0,5,6,17,12,4,0,37,9,11,17,26,52,29,11,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,13,0,0,0,0,4,4,0,0,13,21,15,24,48,65,37,15,0,218,0,6,5,18,31,27,4,0,94,29,22,30,60,96,61,18,3,318
SAL21913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,5,0,0,6,0,6,7,9,22,32,6,0,78,0,0,5,0,0,4,0,0,7,0,6,11,9,24,36,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,25,7,4,71,0,0,3,0,0,0,0,0,8,6,0,6,16,19,26,13,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0,4,5,0,0,4,0,13,14,24,38,48,15,4,148,0,0,9,0,0,6,0,0,25,6,13,19,23,40,62,14,4,176
SAL21915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,13,15,10,21,8,0,86,0,0,0,4,3,0,0,0,7,13,3,13,19,14,17,8,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,8,14,14,18,3,0,87,3,0,0,0,0,0,0,0,5,9,10,8,17,14,21,5,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,20,35,27,38,14,0,171,3,0,0,3,3,4,0,0,11,24,16,20,40,30,42,15,0,184
SAL21916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,7,0,0,13,0,0,0,0,0,0,0,0,3,0,8,0,0,5,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,5,5,0,0,29,0,3,3,0,0,0,0,0,5,0,11,3,4,5,5,0,0,37
SAL21917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,15,0,0,0,4,5,0,4,0,15,61,47,50,83,75,38,6,4,363,4,0,0,0,0,0,0,0,13,65,47,58,82,77,40,12,8,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,38,62,83,77,41,16,7,384,0,0,0,0,4,6,0,0,13,63,38,62,85,79,48,20,7,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,19,0,0,0,0,5,4,4,0,19,128,84,112,161,151,82,26,11,753,3,0,0,4,0,5,0,0,18,128,88,115,170,155,87,31,9,785
SAL21918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,12
SAL21919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,3,10,4,0,0,47,3,0,0,0,0,0,0,0,4,12,6,7,3,15,5,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,7,8,5,0,0,31,0,0,0,0,0,0,0,0,0,3,4,11,7,8,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,13,9,17,7,0,0,75,3,0,0,0,3,0,0,0,5,16,10,13,9,23,9,5,0,87
SAL21920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,5,3,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,7,0,0,0,17,0,0,0,0,0,0,0,0,3,3,4,3,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,8,5,0,0,0,28,0,0,3,0,0,4,0,0,13,6,9,6,9,5,0,0,0,36
SAL21921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,14,4,6,35,0,3,3,8,0,14,4,6,38,159,85,141,180,128,86,70,15,863,12,9,5,5,3,0,0,0,35,168,93,153,190,132,104,76,28,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,4,0,0,0,7,148,87,172,212,131,117,83,44,1004,6,0,10,3,5,3,4,0,34,155,87,183,219,139,125,85,43,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,5,19,11,6,41,0,3,3,7,5,19,11,6,46,300,176,319,394,266,203,155,60,1865,18,9,11,10,12,4,6,0,69,318,183,332,411,275,219,166,67,1985
SAL21922,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,8,34,37,39,26,155,0,3,3,8,34,37,39,26,162,355,438,315,337,385,342,170,74,2416,19,26,16,27,28,18,14,4,155,375,466,341,375,447,399,227,106,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,12,0,0,0,5,4,0,0,3,8,386,407,382,416,425,383,266,160,2816,26,22,18,19,25,21,26,21,182,409,430,403,439,448,406,294,188,3014,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,9,33,37,45,32,167,0,3,3,9,38,37,45,32,171,740,841,695,751,811,723,436,235,5236,45,50,37,53,50,42,40,26,340,785,897,742,814,897,806,518,289,5746
SAL21923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,11,5,23,16,3,6,71,0,0,0,0,0,0,0,0,3,4,3,11,4,26,24,8,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,10,17,11,6,4,67,0,0,0,0,0,0,0,0,5,9,7,5,10,17,11,6,4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,9,10,16,41,36,13,3,143,0,0,0,0,0,0,0,0,6,11,9,15,22,42,32,13,8,153
SAL21924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,5,6,3,5,9,8,0,0,34,0,0,0,0,0,0,0,0,0,5,6,0,5,7,13,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,8,3,0,34,0,0,0,0,0,0,0,0,0,0,3,4,11,10,8,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,5,5,9,13,15,18,5,0,69,0,0,0,0,3,0,3,0,8,5,5,8,11,17,23,9,0,80
SAL21925,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,6,9,7,15,22,11,78,0,8,11,5,7,15,22,11,86,251,377,234,215,252,192,119,44,1688,22,25,29,22,17,21,7,11,137,271,407,273,240,274,230,147,65,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,14,0,0,4,3,3,0,0,0,14,265,407,256,248,298,235,206,80,1997,12,28,20,14,13,21,22,12,146,280,433,281,271,313,259,231,92,2154,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7,10,8,8,21,27,15,94,0,4,11,12,8,21,27,15,99,519,780,491,469,551,433,316,126,3683,33,53,46,36,25,41,29,24,284,552,841,546,512,587,489,375,158,4064
SAL21926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,6,0,0,23,0,0,0,0,0,0,0,0,0,3,0,3,5,6,5,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,5,4,0,0,25,0,0,0,0,0,0,0,0,0,3,0,4,6,5,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,8,10,8,8,0,50,0,0,0,0,0,0,0,0,0,10,3,8,8,10,9,4,0,53
SAL21927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,27,13,26,36,34,29,21,3,196,4,0,4,0,0,0,0,0,15,28,16,34,44,35,29,23,3,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,15,15,33,48,38,39,11,3,208,5,0,0,0,0,0,4,0,10,15,15,33,52,41,45,16,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,3,0,0,0,0,10,45,29,54,87,72,71,34,8,401,4,0,0,0,3,0,4,0,20,48,29,61,91,82,78,43,6,435
SAL21928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,12,0,0,0,0,0,10,0,4,12,22,23,17,24,53,50,20,8,206,0,0,0,0,11,3,4,3,29,27,22,17,21,61,59,24,14,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,18,22,23,25,50,49,27,3,215,0,3,0,0,7,5,4,3,20,23,26,24,28,56,48,29,7,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,4,17,0,0,0,0,5,10,0,4,17,38,40,39,47,105,99,44,8,422,4,7,0,0,12,11,10,6,48,45,44,41,50,121,110,49,21,488
SAL21929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,10,7,33,0,0,0,5,8,5,10,7,33,169,65,89,106,80,73,48,5,642,5,5,0,3,0,4,3,3,24,182,68,95,114,85,83,53,18,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,5,150,95,111,130,114,99,57,21,772,6,0,3,7,0,5,0,0,23,153,96,115,137,115,106,59,26,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,9,7,37,0,0,0,6,5,13,9,7,37,320,158,199,244,193,175,103,25,1416,12,3,3,8,0,5,3,4,49,335,162,208,250,201,190,109,42,1501
SAL21930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,17,11,9,45,0,0,4,4,6,17,11,9,45,25,22,20,40,69,98,41,0,321,0,5,0,3,7,0,0,0,21,25,22,22,50,79,120,57,6,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,7,0,0,0,0,8,5,0,0,7,21,19,32,55,72,106,45,11,367,0,0,5,0,0,7,0,0,17,21,24,37,59,86,114,47,11,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,17,11,9,52,0,0,4,4,16,17,11,9,52,48,41,52,96,146,203,88,18,687,0,4,3,3,9,9,4,0,35,48,41,58,106,165,228,105,20,766
SAL21931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,4,3,3,5,5,13,6,5,0,44,0,0,0,0,0,0,0,0,4,3,3,7,9,12,8,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,10,12,0,0,42,0,0,0,0,0,0,3,0,8,0,4,10,5,10,11,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,4,4,0,0,3,8,6,16,16,25,17,8,0,89,0,0,0,0,0,0,3,0,6,8,6,18,12,24,23,12,0,106
SAL21932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,10,0,0,4,0,0,0,5,0,10,12,18,23,8,18,13,6,0,88,0,0,3,0,0,0,0,0,7,12,18,31,11,13,13,12,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,12,7,8,13,0,3,81,0,0,0,0,0,0,0,0,4,9,18,17,7,10,13,0,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,11,0,0,4,0,0,0,3,0,11,20,31,38,18,24,30,7,6,168,0,0,7,0,0,0,0,0,13,19,30,47,16,29,29,10,6,185
