SAL_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SAL22683,15,0,0,0,0,0,0,6,17,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,13,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,4,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,14,16,10,3,0,11,95
SAL22684,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,18,7,5,3,0,0,50
SAL22685,336,3,0,0,0,0,0,36,378,330,7,6,0,0,0,0,26,364,247,35,10,0,0,0,0,14,313,193,116,104,20,4,4,0,14,454,97,131,259,63,9,5,0,16,576,66,85,237,77,14,0,0,19,506,66,80,180,90,19,4,0,11,460,50,76,185,79,18,6,0,18,431,40,76,185,80,23,3,4,11,431,36,67,223,112,22,0,0,8,478,28,84,233,139,26,16,3,12,538,25,51,180,108,32,13,4,7,430,14,14,99,68,32,0,10,7,243,10,8,46,42,27,6,4,29,176,16,10,36,49,26,12,13,95,258,1558,839,1991,930,264,79,40,326,6026
SAL22686,541,0,0,0,0,0,0,32,575,582,11,0,0,0,0,0,34,628,453,44,13,3,0,0,0,31,548,280,185,126,19,0,3,0,30,646,156,183,266,76,14,0,4,21,719,106,153,310,110,19,7,0,12,715,68,130,309,102,31,7,3,14,658,65,138,327,136,29,7,5,15,717,53,115,321,130,47,11,0,15,694,60,133,353,182,39,11,0,14,792,50,104,294,129,58,12,4,16,660,37,70,247,132,36,13,9,15,561,25,40,158,114,49,10,7,31,439,19,23,103,83,46,11,15,34,333,36,43,143,112,69,23,28,43,503,2527,1382,2964,1331,429,119,84,341,9187
SAL22687,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,8,3,0,0,0,0,15,0,0,10,5,0,0,0,0,22,4,0,3,0,0,0,0,0,17,3,0,0,7,0,0,0,0,15,0,0,5,8,3,0,0,0,14,0,4,4,0,0,0,0,0,12,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,27,12,27,32,10,6,9,12,129
SAL22688,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,6,0,0,0,0,22
SAL22689,41,0,0,0,0,0,0,8,55,21,3,0,0,0,0,0,8,31,17,11,5,0,0,0,0,3,38,8,6,3,0,0,0,0,0,24,13,9,16,7,0,0,3,7,58,9,17,13,10,7,0,0,0,57,21,16,29,4,3,0,0,18,100,25,12,29,9,4,4,0,9,100,18,18,23,11,4,3,4,14,99,16,7,23,23,11,0,3,7,91,18,12,16,14,11,3,0,10,80,9,8,20,7,12,0,0,13,70,8,4,14,17,0,0,0,8,45,4,3,4,9,3,5,0,6,29,4,4,9,11,4,0,0,3,34,229,137,210,128,58,20,11,123,915
SAL22690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,10,6,3,0,0,3,34
SAL22691,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,3,0,0,4,24
SAL22692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12
SAL22693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,11,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,11,15,0,4,0,6,53
SAL22694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22695,12,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,3,13,4,7,7,3,0,0,0,0,23,3,0,8,4,0,0,0,0,21,0,3,10,3,0,0,0,0,14,6,3,7,3,0,0,0,0,23,6,4,11,6,6,0,0,0,24,4,3,9,7,0,0,0,3,25,3,3,5,4,0,0,0,0,20,0,0,7,3,0,0,0,0,14,0,0,6,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,68,35,62,35,12,3,0,12,230
SAL22696,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,16
SAL22697,40,0,0,0,0,0,0,12,49,32,7,3,0,0,0,0,4,57,30,9,10,0,0,0,0,5,65,13,11,17,15,0,0,0,9,70,11,0,8,12,3,5,0,4,47,5,10,21,18,8,0,0,3,58,3,10,16,9,15,5,5,6,57,11,6,29,18,8,3,5,9,84,10,6,26,19,6,0,0,4,79,9,9,31,34,13,0,3,4,94,6,3,33,29,9,3,0,3,93,7,5,20,15,20,5,4,11,80,6,7,21,7,14,5,4,9,70,5,4,7,11,11,4,4,8,51,0,0,4,12,9,8,9,29,73,205,81,256,197,113,36,22,122,1032
SAL22698,528,4,0,0,0,0,0,49,583,452,35,16,5,0,0,0,41,544,428,101,69,25,6,0,0,61,690,224,150,190,80,12,7,0,48,702,137,108,214,122,36,6,3,31,659,89,65,185,111,30,11,3,23,528,68,71,210,152,46,9,8,30,606,80,58,234,165,64,21,8,30,658,79,71,211,150,57,15,6,20,613,74,44,217,185,82,13,13,37,663,58,34,211,172,64,24,9,36,616,42,42,195,171,66,25,13,41,593,38,26,139,139,56,26,14,36,474,11,12,69,85,59,27,16,27,309,19,26,57,92,65,31,43,39,364,2338,861,2218,1639,648,209,149,538,8608
SAL22699,5,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,6,12,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,3,0,0,6,0,0,0,0,0,15,0,0,5,7,5,0,0,0,24,0,0,4,3,0,0,0,5,12,5,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,21,6,25,28,14,0,3,10,108
SAL22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,13
SAL22701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,9,4,0,0,0,6,28
SAL22702,218,0,0,0,0,0,0,19,235,179,0,0,0,0,0,0,13,191,76,6,7,0,0,0,0,0,86,42,25,12,5,0,0,0,4,83,23,30,47,22,5,0,0,3,127,20,14,72,39,12,0,0,7,161,19,30,99,69,18,4,0,6,248,31,34,120,62,17,4,0,4,273,19,24,95,59,9,0,4,6,218,15,27,92,66,16,0,0,4,224,14,11,64,41,16,0,0,6,161,8,11,58,52,17,3,0,0,158,3,8,34,23,6,3,0,7,88,8,5,14,15,9,3,0,4,51,0,9,9,7,5,0,0,0,28,682,234,724,475,110,23,10,75,2329
SAL22703,28,0,0,0,0,0,0,3,33,22,0,0,0,0,0,0,0,20,8,4,0,0,0,0,0,0,9,8,3,3,0,0,0,0,0,15,0,0,4,3,0,0,0,0,11,0,0,6,6,0,0,0,0,21,0,0,13,14,0,0,0,4,29,0,0,12,11,0,0,0,0,33,0,3,15,5,3,0,0,0,31,0,5,12,3,0,0,0,0,21,0,4,5,8,0,0,0,4,23,3,0,4,6,0,0,0,0,16,0,0,4,4,0,0,0,0,12,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,83,23,78,60,12,3,0,17,283
SAL22704,218,0,0,0,0,0,0,9,226,143,0,0,0,0,0,0,10,153,76,4,0,0,0,0,0,8,88,45,21,17,4,4,0,0,4,98,17,22,76,24,3,0,0,8,150,6,16,99,39,3,0,3,0,165,12,23,91,50,19,0,0,0,193,17,27,100,70,12,0,0,6,233,16,19,107,59,6,6,0,3,219,10,15,56,61,12,3,0,5,162,8,15,51,33,16,0,0,9,128,8,8,27,21,3,3,0,0,75,0,4,28,21,7,0,3,0,63,0,3,15,6,3,3,0,0,33,0,4,7,10,4,0,0,0,20,578,183,680,387,91,17,7,57,2009
SAL22705,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,20
SAL22706,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,7,0,0,0,8,0,0,0,0,15,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,4,13,3,3,0,3,58
SAL22707,17,0,0,0,0,0,0,4,20,19,5,0,0,0,0,0,0,28,9,3,0,0,0,0,0,3,13,9,10,6,0,0,0,0,0,26,3,0,5,6,3,0,0,0,21,3,5,10,8,0,0,0,0,22,0,0,5,8,3,0,0,0,16,0,0,15,8,3,0,3,0,33,4,0,13,8,0,0,0,0,27,0,0,3,3,6,0,0,0,24,0,0,6,5,3,0,0,0,19,0,3,9,3,0,0,5,0,20,0,0,6,5,4,0,4,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,66,26,73,58,26,10,5,17,287
SAL22708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10
SAL22709,8,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,5,0,0,4,0,0,0,0,10,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,6,0,3,0,0,0,9,0,0,3,0,4,0,0,0,13,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,26,4,17,14,9,3,0,6,90
SAL22710,815,3,0,0,0,0,0,77,904,711,42,9,0,0,0,0,51,823,650,153,98,27,3,6,0,77,1006,380,231,222,89,27,6,0,65,1018,171,144,348,148,45,9,8,58,937,146,162,339,177,60,18,13,58,968,155,102,308,245,83,22,14,73,988,140,119,366,236,100,31,15,36,1042,148,88,357,282,116,34,15,53,1089,157,109,344,314,129,30,19,61,1158,104,93,344,260,124,29,15,51,1013,82,49,273,293,133,38,20,66,944,56,34,173,190,95,61,25,63,697,40,23,95,132,93,36,60,63,536,35,26,106,123,107,52,84,118,653,3791,1369,3383,2518,1098,373,286,972,13790
SAL22711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,16
SAL22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,7,5,0,0,9,27
SAL22713,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,4,4,0,0,0,35
SAL22714,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,7,6,5,4,12,46
SAL22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,3,0,0,0,8
SAL22716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,4,0,17
SAL22717,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,9,4,0,0,0,0,0,0,9,7,4,5,0,0,0,0,0,14,0,0,4,0,0,0,0,4,9,0,0,4,0,0,0,0,0,6,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,9,0,4,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,24,15,12,4,0,9,91
SAL22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL22719,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,9,3,0,4,0,0,0,0,0,10,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,4,14,12,7,0,0,6,57
