SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL22685,59,11,17,0,88,22,3,6,0,32,11,5,0,0,21,12,6,10,0,26,39,17,8,0,58,41,19,20,0,79,165,25,46,3,238,109,37,45,3,196,136,89,57,9,286,145,115,53,0,316,90,92,51,3,239,92,116,28,9,245,157,262,75,3,494,101,275,32,3,409,88,263,19,6,371,53,166,12,0,237,97,435,20,0,544,31,103,38,0,175,17,15,0,0,29,1465,2050,548,36,4095
SAL22686,94,13,30,0,140,31,3,12,0,44,18,9,13,0,40,15,9,18,0,44,65,10,29,0,106,47,14,47,3,112,222,41,40,3,305,147,54,57,8,266,181,109,62,3,353,190,159,78,4,428,97,155,70,6,327,116,156,63,6,344,212,378,102,12,705,157,370,45,7,579,113,350,23,9,488,65,236,18,0,310,157,798,27,5,982,65,162,43,0,272,28,15,4,0,49,2008,3031,774,77,5889
SAL22687,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,4,0,3,5,0,0,0,9,7,0,0,0,7,4,4,0,0,7,11,0,6,0,14,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,7,5,0,0,5,4,6,0,0,8,4,0,0,0,4,3,4,0,0,9,0,3,3,0,10,5,0,0,0,5,61,23,12,0,100
SAL22688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,16
SAL22689,3,0,0,0,3,0,0,0,0,5,3,0,3,0,8,6,0,0,0,5,5,0,12,0,17,11,0,3,0,12,25,4,12,0,44,22,3,11,0,33,24,5,13,0,48,27,13,14,0,54,14,20,3,0,41,10,18,4,0,40,26,27,9,0,56,14,25,3,0,40,15,12,3,0,24,0,5,0,0,13,9,10,0,0,29,6,4,15,3,25,6,0,0,0,8,220,156,112,9,489
SAL22690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,6,5,0,20
SAL22691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,0,0,15
SAL22692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SAL22693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,4,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,3,0,0,0,5,23,14,0,0,42
SAL22694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22695,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,6,0,0,0,9,8,0,0,0,10,0,0,0,0,9,0,4,0,0,7,7,4,0,0,15,5,8,0,0,11,8,18,0,0,27,4,12,0,0,23,3,5,0,0,8,0,4,0,0,9,7,7,0,0,11,0,9,0,0,14,0,0,0,0,3,74,70,13,3,162
SAL22696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,11,5,0,0,8
SAL22697,0,0,0,0,5,4,0,0,0,4,3,0,0,0,3,0,0,8,0,4,12,3,10,0,23,9,0,13,0,19,37,4,22,0,64,26,6,13,0,43,30,11,16,5,56,26,10,4,0,47,17,18,8,0,38,20,16,10,3,41,36,28,8,0,76,29,16,5,4,49,12,13,0,0,29,0,15,0,0,13,9,18,0,0,26,17,21,10,0,41,11,0,4,0,13,301,172,110,15,598
SAL22698,48,6,6,0,62,19,4,3,0,33,9,0,10,0,27,10,0,18,0,29,65,3,46,0,109,33,13,59,0,115,275,28,76,0,377,194,43,95,7,344,220,66,103,6,400,210,113,88,8,412,107,123,55,10,303,142,158,48,6,358,297,375,97,3,776,209,269,26,0,509,149,282,17,6,444,60,139,9,4,205,166,377,14,8,565,67,171,71,5,307,32,13,8,0,52,2308,2185,849,67,5410
SAL22699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,5,0,4,0,3,0,0,3,4,0,0,0,4,0,3,0,0,4,6,0,0,0,6,0,7,0,0,3,3,3,0,0,8,3,0,0,0,3,6,5,0,0,9,0,5,0,0,5,0,4,0,0,3,32,40,10,0,72
SAL22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9
SAL22701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,22
SAL22702,7,3,3,0,17,5,0,3,0,5,0,0,0,0,0,3,3,0,0,7,14,3,5,0,22,10,3,8,0,19,44,4,8,0,52,27,3,10,0,43,35,16,9,0,55,42,15,18,0,75,24,24,15,0,65,26,29,13,0,69,56,72,21,0,154,40,68,11,0,121,38,85,8,0,130,20,76,4,0,96,97,409,19,0,527,19,69,18,0,105,5,3,0,0,13,521,883,171,7,1581
SAL22703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,6,0,0,0,8,0,0,0,0,4,3,3,0,0,5,6,0,0,0,11,4,4,0,0,8,0,3,0,0,7,3,4,0,0,12,5,17,0,0,19,0,7,0,0,14,3,6,0,0,6,18,54,4,0,73,0,12,0,0,9,0,0,0,0,0,61,109,9,5,190
SAL22704,5,0,0,0,12,3,0,5,0,6,0,0,0,0,0,0,0,6,0,6,10,0,3,0,14,6,0,7,0,15,24,6,16,0,44,19,6,10,3,46,29,14,15,0,59,29,8,12,0,51,20,18,9,0,49,20,24,8,0,48,52,69,13,0,132,28,85,8,0,123,27,115,6,0,152,24,80,3,0,109,69,331,15,0,412,11,55,15,0,85,3,3,0,0,12,399,815,159,11,1380
SAL22705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,12,0,0,13
SAL22706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,4,0,0,0,6,0,0,0,0,3,6,0,0,0,3,3,0,0,0,3,3,5,0,0,6,0,4,0,0,3,4,0,0,0,4,3,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,34,9,0,0,48
SAL22707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,3,5,3,0,0,7,3,0,5,0,11,9,4,4,0,15,6,5,0,0,18,3,0,0,0,5,9,0,0,0,17,15,16,0,0,21,3,9,0,0,21,0,9,0,0,14,9,10,0,0,15,3,15,0,0,20,4,9,0,0,15,0,0,0,0,0,69,90,17,4,188
SAL22708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7
SAL22709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,4,4,0,0,0,0,3,6,0,0,0,4,0,0,0,0,0,5,3,0,0,5,0,3,0,0,3,0,6,0,0,3,4,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,23,25,6,4,56
SAL22710,53,7,13,0,76,18,0,5,0,30,9,3,12,3,31,8,4,24,0,42,92,3,72,4,177,58,10,117,3,186,399,32,147,7,582,311,50,190,25,572,336,115,174,22,651,377,205,179,17,771,191,189,119,17,513,210,226,97,10,543,482,547,104,16,1152,311,453,47,8,815,189,351,35,3,580,87,236,7,0,335,197,470,22,0,694,124,216,84,0,424,69,13,21,3,106,3532,3128,1471,146,8272
SAL22711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,17
SAL22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,3,0,0,5,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,23
SAL22713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,24
SAL22714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,8,3,0,0,5,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,4,31
SAL22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13
SAL22716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,6,0,0,12
SAL22717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,0,6,5,0,3,0,11,3,3,0,0,8,0,0,0,0,3,4,8,0,0,15,3,7,0,0,3,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,23,27,9,0,62
SAL22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4
SAL22719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,5,0,0,0,0,0,20,8,4,0,31
SAL22720,13,0,0,0,15,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,3,14,0,0,0,18,8,3,0,0,12,12,10,5,0,37,10,12,4,0,27,14,17,9,0,37,13,18,6,0,39,13,37,4,0,59,12,41,3,0,56,13,42,0,0,53,6,50,5,0,57,23,176,13,0,210,3,26,3,0,36,5,0,4,0,6,169,441,70,6,686
SAL22721,9,4,0,0,19,8,0,7,0,5,0,0,0,0,4,5,0,3,0,6,11,0,10,0,23,4,0,11,0,25,36,5,10,3,59,22,8,29,6,67,39,17,38,0,95,43,32,26,0,91,26,24,17,0,70,16,30,15,0,67,60,88,29,3,180,70,93,24,5,190,39,101,3,0,141,47,65,3,0,122,64,148,7,0,223,18,46,21,0,84,12,5,3,0,20,526,667,262,20,1476
SAL22722,12,3,4,0,18,4,0,0,0,4,4,0,0,0,9,0,0,0,0,5,10,0,7,0,10,9,0,9,0,22,49,0,5,0,57,33,5,14,0,52,25,16,16,0,59,44,19,16,0,74,22,26,16,0,69,15,30,13,3,67,43,72,16,3,132,28,75,13,3,115,29,80,11,0,120,27,51,3,0,85,34,132,8,7,185,9,26,9,0,42,9,3,6,0,15,428,538,157,17,1131
SAL22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,5,0,16
SAL22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,3,0,10,0,0,0,0,3,0,4,0,0,6,3,9,0,0,4,9,8,0,0,10,3,4,0,0,9,0,5,0,0,6,4,6,0,0,4,0,3,0,0,4,0,5,0,0,3,0,0,0,0,0,32,36,8,0,70
SAL22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,20,17,3,0,36
SAL22727,9,0,0,0,9,4,0,0,0,4,0,0,4,0,4,0,0,3,0,0,3,0,0,0,6,0,0,3,0,3,15,0,6,0,13,14,0,9,0,22,15,9,9,0,33,19,7,6,0,36,15,6,6,0,26,11,11,5,0,28,22,34,6,0,66,15,39,7,0,66,17,40,3,0,59,5,27,9,0,35,15,83,3,0,101,9,22,8,0,34,0,0,3,0,5,175,289,73,10,540
SAL22728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,6,0,3,0,7,5,5,4,0,7,3,0,0,0,9,0,0,0,0,4,0,7,0,0,5,10,3,0,0,16,3,0,0,0,7,6,3,0,0,7,0,4,0,0,4,0,7,0,0,7,0,4,0,0,7,0,0,0,0,0,42,29,15,0,90
SAL22730,9,7,0,0,10,7,0,0,0,7,7,0,0,0,3,3,0,0,0,9,0,0,9,0,6,8,0,10,0,19,39,0,6,0,50,25,4,8,0,40,31,6,15,5,53,32,25,15,0,74,12,15,13,0,45,24,24,5,0,53,34,83,18,3,136,36,82,9,0,128,19,102,6,0,127,11,63,0,0,72,22,134,4,0,159,11,46,6,0,68,3,6,0,0,5,339,597,123,11,1068
SAL22731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL22732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,18
SAL22733,4,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,9,0,5,0,11,28,0,5,0,38,11,0,5,0,23,11,5,3,0,23,19,7,3,0,29,5,11,3,0,16,7,3,0,0,19,6,9,0,0,15,8,4,0,0,12,3,3,0,0,6,3,0,0,0,6,5,0,0,0,6,0,6,3,0,10,4,0,3,0,5,125,64,41,4,227
SAL22734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SAL22735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6
SAL22736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3
SAL22737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,0,0,0,0,0,5,6,0,0,13
SAL22738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,4,9,4,0,0,8,0,3,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,15,17,4,0,36
SAL22739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,14
SAL22740,7,3,8,0,21,0,0,0,0,0,0,6,3,0,3,0,0,10,0,7,4,3,5,3,20,0,10,26,0,32,12,20,29,0,59,6,27,29,0,63,13,46,25,0,88,11,61,25,0,100,11,58,10,3,85,16,51,6,0,80,47,128,11,3,191,45,72,5,5,121,11,40,8,0,61,4,19,0,0,29,18,29,0,0,50,14,28,9,0,58,3,5,0,0,11,243,608,221,15,1085
SAL22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,10,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,0,0,0,0,0,16,18,5,0,44
SAL22742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,5,0,0,0,5,0,0,0,0,0,11,3,5,0,12,0,0,0,0,6,0,0,0,0,3,6,4,0,0,6,0,3,0,0,6,0,3,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,47,18,3,0,67
SAL22743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,3,0,17,3,0,3,0,14,3,0,0,0,7,3,0,3,0,7,0,4,0,0,6,0,3,0,0,4,4,3,0,0,13,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,3,5,0,0,8,0,3,0,0,5,0,0,3,0,0,45,30,14,0,90
