SAL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SAL22696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11
SAL22697,0,0,3,0,0,11,0,11,0,30,0,0,14,4,0,7,7,3,0,38,9,6,31,7,4,11,3,19,0,91,22,5,20,3,0,4,4,9,0,73,24,11,13,6,0,3,17,3,0,85,19,10,24,9,11,10,18,17,0,130,9,4,8,4,0,0,4,5,0,40,5,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,97,42,118,37,22,44,60,71,12,493,0,0,0,4,0,4,0,8,0,26,0,4,0,13,3,4,0,0,0,34,3,28,5,20,16,4,0,8,0,91,8,20,3,27,8,6,0,3,0,74,12,6,3,37,16,0,0,10,0,90,7,21,6,32,24,11,0,11,3,116,3,3,0,8,9,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,94,20,141,79,48,5,38,9,462
SAL22698,0,4,69,26,0,39,9,92,0,249,28,23,144,33,18,31,25,96,8,412,123,184,319,70,38,57,92,170,24,1077,155,208,211,68,37,46,86,108,17,929,172,167,186,46,47,56,105,106,12,907,149,131,141,47,58,33,88,88,13,755,39,67,41,12,16,12,36,28,4,253,10,7,0,4,4,3,5,0,0,47,3,0,0,0,0,0,0,0,0,6,688,796,1124,305,223,272,455,696,76,4639,0,3,12,65,27,127,9,50,6,294,28,54,17,127,80,64,5,48,4,429,85,349,45,180,180,69,11,109,6,1040,64,288,53,160,183,68,10,62,15,909,96,253,30,195,200,54,16,85,18,944,72,203,35,128,177,61,6,86,0,771,19,55,4,30,39,8,6,20,5,181,6,3,0,0,7,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,381,1210,195,895,884,449,60,466,61,4595
SAL22699,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,10,4,0,5,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,0,13,9,0,5,0,0,0,0,0,0,9,10,9,3,0,0,0,5,0,0,26,3,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,12,15,0,0,0,9,6,4,79,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,3,0,3,0,3,0,0,0,0,11,0,6,0,0,3,4,0,0,0,13,0,3,4,0,4,3,0,0,0,20,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,9,8,10,8,0,3,0,66
SAL22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,9
SAL22701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,0,0,0,14
SAL22702,0,0,27,15,8,21,0,35,3,107,8,19,35,9,7,27,11,14,0,139,15,34,43,5,12,10,5,5,0,137,75,68,40,8,12,7,3,4,5,223,153,123,71,16,19,13,11,11,4,420,107,85,47,9,13,13,14,21,6,316,35,39,16,4,10,3,6,4,3,129,4,7,3,0,3,5,0,3,0,22,0,0,0,0,0,0,0,0,0,0,401,382,278,70,88,111,47,103,20,1500,0,0,8,41,12,42,0,13,0,121,12,27,10,33,28,44,0,6,0,161,15,63,3,22,19,8,0,9,5,139,46,95,7,16,42,11,0,5,0,219,78,165,13,41,79,15,4,9,8,418,45,104,8,31,71,21,0,4,3,291,13,25,0,6,17,3,0,0,0,68,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,214,481,49,202,268,144,7,51,20,1426
SAL22703,0,0,0,0,0,3,0,8,0,19,0,6,11,3,0,3,0,4,0,32,0,6,5,0,0,0,0,0,0,12,7,7,4,0,0,3,0,7,0,28,26,10,7,0,0,0,0,3,0,51,19,14,4,0,0,0,0,4,0,38,3,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,64,41,41,11,6,6,5,22,3,208,0,0,0,8,0,7,0,3,0,23,0,0,0,9,6,0,0,0,0,20,4,12,0,0,4,3,0,0,0,26,7,7,3,6,0,0,0,0,0,26,11,16,0,0,16,5,0,3,0,51,5,11,8,0,13,4,0,0,0,39,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,35,51,10,26,41,19,0,10,0,189
SAL22704,0,7,18,10,4,24,3,26,0,90,8,16,47,17,10,21,5,16,0,149,21,42,53,12,12,12,7,11,3,167,80,57,55,13,13,8,3,11,3,239,106,98,76,13,19,24,9,16,0,356,89,64,53,8,28,21,17,9,5,297,20,13,10,3,8,8,3,3,0,70,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,324,297,312,83,89,118,45,81,23,1367,0,3,0,25,9,61,0,18,0,125,7,13,4,35,18,34,0,0,5,116,21,62,5,20,39,11,0,0,0,161,41,111,8,22,64,12,0,5,6,261,49,109,8,38,110,19,3,8,9,364,28,78,9,38,82,25,0,5,9,276,3,17,3,8,15,3,0,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,155,394,42,182,330,166,13,46,22,1351
SAL22705,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,4,12
SAL22706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,12,0,3,7,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,3,8,0,0,3,4,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,9,7,0,0,0,0,35
SAL22707,0,0,5,0,0,0,0,7,0,14,0,0,7,0,0,3,0,0,0,18,0,4,7,0,4,0,0,4,0,20,7,8,16,0,3,0,0,8,0,37,9,7,13,3,0,0,6,3,0,45,9,0,9,3,0,0,9,6,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,32,13,58,5,7,10,27,30,3,187,0,0,0,0,0,8,0,0,0,11,0,7,3,4,0,0,0,3,0,25,0,7,4,5,0,3,0,0,0,27,8,7,0,3,5,6,0,0,5,29,9,7,7,3,15,0,0,0,0,32,5,0,0,4,17,0,0,3,0,31,3,3,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,20,22,39,21,0,8,5,162
SAL22708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL22709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,4,0,5,3,0,5,0,0,0,0,3,0,11,0,0,0,0,0,0,3,3,0,9,4,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,10,4,0,5,5,12,0,43,0,0,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,8,10,0,3,0,45
SAL22710,13,3,115,38,9,139,19,179,13,529,41,49,181,61,26,69,39,149,6,630,125,300,470,121,63,119,120,325,34,1671,235,258,347,111,69,71,113,211,25,1442,283,263,265,107,68,81,170,176,28,1441,217,239,183,91,77,88,203,194,33,1319,76,73,66,17,28,27,50,64,13,408,17,8,11,0,4,0,3,11,4,64,0,0,0,0,0,0,0,0,0,0,1007,1190,1637,553,340,601,719,1306,155,7510,6,0,18,116,45,279,7,84,9,558,25,72,49,189,81,130,7,79,13,644,107,528,109,315,192,132,8,171,24,1579,134,529,94,262,219,104,8,120,19,1485,175,411,65,299,332,134,11,141,22,1592,134,318,47,265,321,144,19,172,11,1427,38,64,9,48,55,28,0,44,6,290,4,6,0,9,4,0,0,6,3,28,0,0,0,0,0,0,0,0,0,0,622,1926,385,1486,1250,953,65,814,107,7608
SAL22711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,9
SAL22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,17
SAL22713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,6,3,0,4,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,10,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,19
SAL22714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,13
SAL22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SAL22716,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,9
SAL22717,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,5,6,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,15,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,10,0,5,0,0,3,0,0,0,0,11,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,6,11,4,0,7,0,43
SAL22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22719,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,3,0,0,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,3,3,0,4,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,5,4,4,0,30
SAL22720,0,6,9,6,0,12,4,12,0,47,3,16,11,9,7,17,9,10,3,78,17,29,9,3,5,3,3,6,0,76,44,34,15,6,9,7,4,3,0,120,77,51,30,5,14,13,10,10,0,213,41,28,16,5,5,4,11,19,0,130,3,12,5,0,4,6,8,5,6,35,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,183,168,100,22,48,64,45,62,11,710,0,0,0,9,0,18,0,4,0,39,4,9,0,14,18,18,0,0,0,70,9,28,0,9,15,7,0,4,5,76,25,45,3,11,22,5,0,0,3,125,27,73,8,23,52,9,3,10,6,216,16,21,3,11,19,7,0,6,4,89,6,5,0,0,9,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,190,14,79,135,75,8,24,16,637
SAL22721,0,0,10,6,0,12,4,12,0,44,5,10,37,10,8,4,5,12,8,92,47,94,101,28,22,20,19,20,4,352,72,126,73,21,25,9,16,19,11,365,59,70,63,19,25,16,28,21,5,296,31,24,44,15,10,12,17,19,7,185,4,16,10,0,11,3,3,5,0,48,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,215,342,332,96,99,80,100,114,25,1395,0,6,4,11,0,22,0,5,0,52,5,16,4,26,18,15,0,0,0,80,30,160,18,41,56,17,4,8,7,341,56,142,21,34,72,14,0,8,0,351,25,80,10,38,74,21,9,19,3,279,16,46,7,35,54,12,0,12,4,183,3,3,0,3,16,5,0,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,445,69,193,297,109,15,53,19,1325
SAL22722,0,0,13,4,0,9,3,8,0,37,4,17,21,5,7,13,5,9,0,83,23,58,72,7,11,15,7,11,5,208,39,83,56,19,17,6,12,7,5,248,39,48,44,13,22,6,16,20,4,206,36,24,23,10,16,0,23,20,0,142,10,7,20,6,0,0,8,4,0,53,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,151,239,241,64,68,60,65,90,13,980,0,4,4,6,0,22,0,0,0,36,0,17,0,23,11,18,3,0,0,81,17,88,11,31,25,18,0,9,3,203,25,95,11,27,39,7,3,5,5,224,29,58,5,37,56,10,0,8,3,203,10,29,6,16,48,15,4,10,4,140,6,7,0,6,18,6,0,0,0,41,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,84,299,34,153,208,93,16,38,13,937
