POW_SA2_CODE_2021,M_AgFF_H_0,M_AgFF_H_1_19,M_AgFF_H_20_29,M_AgFF_H_30_34,M_AgFF_H_35_39,M_AgFF_H_40_44,M_AgFF_H_45_49,M_AgFF_H_50ov,M_AgFF_H_NS,M_AgFF_H_Tot,M_Min_H_0,M_Min_H_1_19,M_Min_H_20_29,M_Min_H_30_34,M_Min_H_35_39,M_Min_H_40_44,M_Min_H_45_49,M_Min_H_50ov,M_Min_H_NS,M_Min_H_Tot,M_Mnf_H_0,M_Mnf_H_1_19,M_Mnf_H_20_29,M_Mnf_H_30_34,M_Mnf_H_35_39,M_Mnf_H_40_44,M_Mnf_H_45_49,M_Mnf_H_50ov,M_Mnf_H_NS,M_Mnf_H_Tot,M_EGWWS_H_0,M_EGWWS_H_1_19,M_EGWWS_H_20_29,M_EGWWS_H_30_34,M_EGWWS_H_35_39,M_EGWWS_H_40_44,M_EGWWS_H_45_49,M_EGWWS_H_50ov,M_EGWWS_H_NS,M_EGWWS_H_Tot,M_Const_H_0,M_Const_H_1_19,M_Const_H_20_29,M_Const_H_30_34,M_Const_H_35_39,M_Const_H_40_44,M_Const_H_45_49,M_Const_H_50ov,M_Const_H_NS,M_Const_H_Tot,M_WST_H_0,M_WST_H_1_19,M_WST_H_20_29,M_WST_H_30_34,M_WST_H_35_39,M_WST_H_40_44,M_WST_H_45_49,M_WST_H_50ov,M_WST_H_NS,M_WST_H_Tot,M_RetT_H_0,M_RetT_H_1_19,M_RetT_H_20_29,M_RetT_H_30_34,M_RetT_H_35_39,M_RetT_H_40_44,M_RetT_H_45_49,M_RetT_H_50ov,M_RetT_H_NS,M_RetT_H_Tot,M_AcFd_H_0,M_AcFd_H_1_19,M_AcFd_H_20_29,M_AcFd_H_30_34,M_AcFd_H_35_39,M_AcFd_H_40_44,M_AcFd_H_45_49,M_AcFd_H_50ov,M_AcFd_H_NS,M_AcFd_H_Tot,M_TPW_H_0,M_TPW_H_1_19,M_TPW_H_20_29,M_TPW_H_30_34,M_TPW_H_35_39,M_TPW_H_40_44,M_TPW_H_45_49,M_TPW_H_50ov,M_TPW_H_NS,M_TPW_H_Tot,M_IMT_H_0,M_IMT_H_1_19,M_IMT_H_20_29,M_IMT_H_30_34,M_IMT_H_35_39,M_IMT_H_40_44,M_IMT_H_45_49,M_IMT_H_50ov,M_IMT_H_NS,M_IMT_H_Tot,M_FinIns_H_0,M_FinIns_H_1_19,M_FinIns_H_20_29,M_FinIns_H_30_34,M_FinIns_H_35_39,M_FinIns_H_40_44,M_FinIns_H_45_49,M_FinIns_H_50ov,M_FinIns_H_NS,M_FinIns_H_Tot,M_RHRE_H_0,M_RHRE_H_1_19,M_RHRE_H_20_29,M_RHRE_H_30_34,M_RHRE_H_35_39,M_RHRE_H_40_44,M_RHRE_H_45_49,M_RHRE_H_50ov,M_RHRE_H_NS,M_RHRE_H_Tot,M_ProSTS_H_0,M_ProSTS_H_1_19,M_ProSTS_H_20_29,M_ProSTS_H_30_34,M_ProSTS_H_35_39,M_ProSTS_H_40_44,M_ProSTS_H_45_49,M_ProSTS_H_50ov,M_ProSTS_H_NS,M_ProSTS_H_Tot,M_AdSup_H_0,M_AdSup_H_1_19,M_AdSup_H_20_29,M_AdSup_H_30_34,M_AdSup_H_35_39,M_AdSup_H_40_44,M_AdSup_H_45_49,M_AdSup_H_50ov,M_AdSup_H_NS,M_AdSup_H_Tot,M_PubAS_H_0,M_PubAS_H_1_19,M_PubAS_H_20_29,M_PubAS_H_30_34,M_PubAS_H_35_39,M_PubAS_H_40_44,M_PubAS_H_45_49,M_PubAS_H_50ov,M_PubAS_H_NS,M_PubAS_H_Tot,M_EdTrn_H_0,M_EdTrn_H_1_19,M_EdTrn_H_20_29,M_EdTrn_H_30_34,M_EdTrn_H_35_39,M_EdTrn_H_40_44,M_EdTrn_H_45_49,M_EdTrn_H_50ov,M_EdTrn_H_NS,M_EdTrn_H_Tot,M_HltHC_SA_H_0,M_HltHC_SA_H_1_19,M_HltHC_SA_H_20_29,M_HltHC_SA_H_30_34,M_HltHC_SA_H_35_39,M_HltHC_SA_H_40_44,M_HltHC_SA_H_45_49,M_HltHC_SA_H_50ov,M_HltHC_SA_H_NS,M_HltHC_SA_H_Tot,M_ArtsR_H_0,M_ArtsR_H_1_19,M_ArtsR_H_20_29,M_ArtsR_H_30_34,M_ArtsR_H_35_39,M_ArtsR_H_40_44,M_ArtsR_H_45_49,M_ArtsR_H_50ov,M_ArtsR_H_NS,M_ArtsR_H_Tot,M_OthSvs_H_0,M_OthSvs_H_1_19,M_OthSvs_H_20_29,M_OthSvs_H_30_34,M_OthSvs_H_35_39,M_OthSvs_H_40_44,M_OthSvs_H_45_49,M_OthSvs_H_50ov,M_OthSvs_H_NS,M_OthSvs_H_Tot,M_IDNS_H_0,M_IDNS_H_1_19,M_IDNS_H_20_29,M_IDNS_H_30_34,M_IDNS_H_35_39,M_IDNS_H_40_44,M_IDNS_H_45_49,M_IDNS_H_50ov,M_IDNS_H_NS,M_IDNS_H_Tot
210051245,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,10,0,7,0,40,4,0,0,0,5,4,3,10,0,26,14,19,21,28,50,76,21,36,4,276,0,4,8,0,8,0,6,0,0,24,6,39,29,11,31,20,15,19,0,170,17,84,27,12,27,16,4,11,5,201,14,17,65,31,87,110,20,40,4,392,0,0,0,5,3,3,0,3,0,12,0,0,0,0,7,0,0,8,0,18,0,0,3,0,8,10,0,9,0,28,4,9,10,0,22,30,0,11,0,92,4,12,22,3,22,23,7,7,0,98,12,9,10,12,44,64,18,49,3,220,3,12,12,9,27,32,6,10,0,115,0,9,12,9,16,23,5,15,0,88,0,0,0,0,0,7,3,8,0,16,5,15,6,5,29,25,7,5,4,91,6,7,12,9,26,15,5,5,32,114
210051246,0,0,3,5,8,7,0,0,0,18,0,3,0,0,0,3,0,29,0,46,0,8,4,0,4,7,0,6,0,30,0,0,0,0,4,8,4,11,0,30,8,36,34,30,80,142,36,75,15,451,0,3,0,5,4,3,3,0,0,18,0,37,18,6,18,12,0,12,5,105,4,13,8,0,5,3,0,6,4,39,4,17,20,16,7,25,3,11,3,117,0,0,0,0,5,6,0,0,0,14,0,8,3,0,9,8,0,6,0,31,0,0,0,0,0,0,0,7,0,8,8,4,0,5,11,25,3,12,0,73,5,18,10,9,15,8,0,5,0,75,0,3,5,5,21,15,9,9,0,59,0,16,9,3,20,46,15,20,0,137,0,12,16,14,9,6,0,4,0,63,0,3,0,0,4,4,0,0,0,16,0,3,8,4,6,6,0,0,0,32,0,9,5,0,11,18,4,10,21,81
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,14,21,14,12,19,0,12,0,109,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,0,0,3,0,22,0,0,0,0,0,0,0,0,0,4,3,23,17,10,0,11,0,10,0,72,0,0,0,0,0,0,0,0,0,6,0,0,6,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,6,0,4,0,18,0,0,4,0,4,0,0,0,0,14,0,0,0,0,0,3,0,0,0,9,6,8,3,0,9,4,5,4,0,37,0,8,9,0,10,5,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,14,0,11,3,0,4,3,0,0,15,42
210051248,4,0,0,0,7,9,4,6,0,24,0,0,0,0,0,0,0,3,0,3,10,14,14,18,73,117,40,32,6,307,0,0,0,0,3,23,20,24,0,74,11,8,7,6,40,86,26,78,4,264,6,14,11,10,83,66,21,50,0,262,5,19,15,14,61,28,3,13,4,167,76,78,54,19,108,41,3,14,9,407,528,578,597,398,1616,1513,591,893,101,6805,0,0,0,0,0,4,0,0,0,10,0,0,4,4,27,12,0,0,0,46,3,0,10,4,49,19,5,8,0,101,4,0,0,3,22,23,6,12,0,74,9,31,57,34,111,53,15,27,5,343,56,29,47,43,345,271,63,73,15,939,0,0,0,5,5,0,0,0,0,14,0,5,0,5,14,7,3,0,0,29,12,14,7,10,24,36,8,26,0,137,5,6,3,0,9,11,3,5,0,42,7,27,27,10,115,84,9,42,75,394
210051250,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,25,12,20,138,84,28,53,3,365,0,0,0,0,5,9,0,5,0,22,12,19,19,20,105,241,56,90,10,579,3,10,4,3,34,53,11,27,0,150,0,13,11,11,20,24,10,14,0,107,3,27,11,11,27,16,5,3,0,101,14,34,52,22,139,144,49,76,8,540,0,3,0,0,7,5,5,4,0,20,3,4,0,0,19,27,5,8,0,60,0,3,4,0,18,11,3,8,0,49,4,9,6,6,32,28,8,15,0,114,4,10,18,8,33,23,0,11,0,98,4,0,3,3,29,18,4,8,0,74,7,4,5,0,4,3,3,6,0,33,3,11,5,7,17,9,5,0,0,50,6,7,0,0,4,3,3,3,0,28,10,18,23,3,55,53,9,22,0,198,3,19,11,14,59,53,3,26,26,219
210051441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,5,0,5,0,12,0,0,0,0,0,0,0,0,0,5,0,9,11,3,8,22,5,8,4,66,0,0,0,0,0,0,0,0,0,3,0,23,15,9,30,12,5,5,3,104,5,52,16,6,11,5,0,6,5,105,16,8,4,3,36,49,28,19,0,172,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,3,0,4,3,0,3,0,22,0,0,0,0,8,6,0,4,0,16,0,0,0,0,6,5,0,0,0,14,0,11,3,4,6,3,0,8,0,35,0,5,0,3,5,3,0,0,0,23,0,4,5,0,5,14,9,6,0,46,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,9,0,4,7,3,6,9,0,0,13,36
210051442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,9,9,7,12,34,3,8,6,88,0,0,0,0,0,4,0,0,0,4,3,28,20,8,39,19,4,7,0,125,0,27,16,4,9,6,0,0,0,66,4,20,18,7,22,20,7,7,5,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,12,0,0,0,0,0,4,0,0,0,6,0,0,5,7,5,5,3,0,0,20,3,5,3,0,9,4,0,3,0,29,0,0,0,0,3,0,0,0,0,5,0,14,5,0,26,34,6,26,0,116,0,0,3,4,7,4,0,0,0,20,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,10,0,4,3,4,3,8,0,0,8,27
210051443,0,3,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,16,31,8,235,207,61,88,7,667,0,0,4,3,3,7,6,0,0,25,21,37,59,51,150,254,64,132,18,801,4,8,7,9,34,23,3,10,0,91,0,9,11,6,19,20,6,10,0,69,0,13,12,0,4,8,0,9,5,51,12,33,39,26,32,66,12,44,0,273,3,0,8,0,7,14,0,0,0,44,0,0,0,5,14,14,4,9,0,50,0,0,0,0,7,3,0,3,0,21,0,11,8,0,18,26,3,7,0,81,0,5,15,8,24,13,3,4,0,70,14,0,11,8,42,153,58,26,9,321,8,11,10,8,33,25,8,15,0,119,0,9,9,7,11,9,5,7,0,56,0,5,0,0,5,4,0,0,0,21,0,13,12,5,22,31,10,18,4,108,4,15,20,7,28,46,4,26,39,191
210051445,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,3,0,62,57,15,29,0,182,0,0,0,0,0,0,0,0,0,4,10,36,65,35,87,136,38,76,15,491,0,4,0,3,6,4,0,0,0,10,0,19,16,11,14,7,3,4,0,79,13,32,18,3,9,4,3,7,0,81,7,28,42,22,48,61,13,44,3,269,0,0,0,0,0,8,0,0,0,16,0,0,0,0,3,5,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,6,6,3,6,14,0,7,4,44,0,9,10,4,7,6,6,0,0,45,4,4,0,0,22,4,0,3,0,45,3,7,6,0,13,17,5,10,0,60,0,0,8,0,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,9,6,4,6,0,3,0,27,0,8,9,5,7,10,3,5,21,66
210051542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,4,9,6,13,3,7,3,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,5,4,0,0,4,3,0,0,0,13,0,11,14,14,17,16,3,10,0,83,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,0,3,0,0,4,6,3,8,0,0,0,23,0,0,0,0,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,4,7,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,3,0,6,0,16
210051543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,11,22,13,29,44,7,10,0,137,0,0,0,0,0,0,0,0,0,4,9,81,45,20,52,25,6,11,0,267,8,118,39,8,22,3,5,4,3,199,7,14,17,11,7,14,0,13,4,86,0,4,0,3,4,4,0,4,0,23,0,0,0,3,7,10,0,0,0,21,0,0,6,0,10,3,4,7,0,35,0,6,0,0,5,21,0,3,0,35,0,3,0,0,13,6,5,0,0,28,5,12,11,0,13,4,0,0,0,49,0,3,0,3,4,5,0,6,0,28,4,12,7,4,17,12,9,4,0,62,0,9,3,4,4,7,0,0,0,24,3,3,5,0,7,3,0,6,0,28,0,4,12,0,11,10,0,4,28,68
210051544,0,7,0,0,4,3,0,3,0,14,0,0,0,0,0,5,0,6,0,13,14,23,60,32,390,297,123,168,7,1116,3,10,6,0,32,31,19,56,0,153,19,46,62,37,169,253,77,187,16,868,3,16,9,12,93,106,34,54,6,331,10,87,66,32,147,116,31,30,8,530,4,70,23,5,19,13,0,10,3,145,40,88,147,115,362,325,93,178,30,1377,0,0,0,0,7,3,0,3,0,19,0,0,0,0,9,5,0,0,0,17,0,0,4,0,3,8,4,3,0,28,3,8,11,3,18,28,0,14,0,89,0,14,20,12,21,24,11,14,6,115,0,3,0,0,11,6,12,3,0,45,7,15,8,10,39,12,13,11,0,110,0,9,4,0,11,6,0,6,0,44,4,4,0,0,0,3,0,0,0,8,3,17,18,8,65,70,17,24,3,223,6,34,29,27,125,109,28,49,64,476
210051545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,20,10,20,18,5,6,4,101,0,0,3,0,0,0,0,0,0,7,0,17,10,4,3,4,0,0,0,47,6,23,7,0,0,6,0,0,0,38,7,18,12,5,12,9,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,13,0,4,0,31,0,8,6,0,5,4,0,6,0,24,0,0,0,0,4,3,0,0,0,8,0,4,6,0,6,5,0,4,3,27,4,6,11,3,9,3,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,7,3,6,6,0,13,37
211011251,4,0,0,0,4,8,3,0,0,16,0,5,0,0,9,15,5,4,0,47,46,96,102,95,863,732,192,357,15,2499,4,4,3,0,30,33,10,27,0,101,38,65,48,65,311,614,148,291,28,1615,21,40,44,29,338,350,95,163,4,1069,14,84,51,37,98,112,30,53,3,486,10,44,23,9,21,18,11,18,0,149,14,27,50,23,109,112,46,72,7,453,0,4,0,0,14,22,9,9,0,55,0,0,0,0,11,18,3,11,0,46,4,0,5,4,22,16,17,18,0,87,5,19,14,7,61,108,25,45,0,291,11,27,22,12,44,70,24,30,5,242,3,6,9,8,38,36,6,9,4,113,7,10,10,0,11,17,3,13,0,68,0,20,26,19,63,26,9,19,3,181,14,11,9,3,5,20,7,9,0,82,23,27,25,17,110,156,40,87,0,484,21,34,32,40,269,238,60,82,70,844
211011254,0,0,3,0,0,3,4,8,0,24,0,0,0,0,5,0,0,0,0,10,44,76,83,76,869,805,245,331,14,2546,0,5,0,0,9,14,0,5,0,46,24,57,58,62,245,469,137,238,17,1307,39,62,46,46,480,592,172,265,15,1716,20,94,58,31,169,176,52,94,3,692,20,124,24,11,18,17,7,16,0,230,12,26,44,28,103,167,62,52,12,505,5,12,14,10,57,70,22,33,0,224,4,12,7,6,173,72,24,33,0,335,0,0,4,0,12,17,5,10,0,47,17,38,41,18,243,224,51,101,3,730,11,27,37,14,75,58,12,23,0,250,10,0,4,9,69,71,16,24,0,215,7,27,8,10,20,19,8,20,0,107,7,14,14,16,47,72,20,17,0,214,19,13,5,8,68,38,6,3,0,166,18,26,20,12,79,138,34,62,3,385,12,58,38,43,315,270,80,111,88,1018
211011255,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,9,0,21,0,31,0,5,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,5,10,8,12,16,52,10,27,4,138,0,0,0,0,6,4,0,5,0,14,0,0,8,3,6,6,4,0,0,21,4,14,7,0,3,4,0,0,0,24,0,3,4,0,5,4,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,4,5,4,0,16,0,0,0,0,0,0,0,0,0,9,3,4,3,4,3,13,4,6,0,38,0,3,4,0,0,3,0,4,0,21,0,0,0,0,0,4,0,0,0,4,0,3,0,4,4,0,0,0,0,16,0,0,5,4,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,12
211011256,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,17,9,5,80,94,16,32,0,261,0,0,0,0,6,13,4,3,0,33,17,30,33,21,110,237,64,102,4,622,4,3,6,5,93,58,16,31,0,212,11,136,54,19,107,113,33,65,3,542,12,97,17,9,17,12,4,5,4,176,0,10,15,5,44,25,10,15,4,122,0,0,0,0,8,13,3,9,0,38,0,3,7,0,8,13,0,10,0,35,0,0,0,0,0,8,6,13,0,32,5,15,9,11,43,63,9,20,4,174,0,7,10,0,10,16,0,5,3,55,6,4,6,0,10,24,9,13,0,66,8,23,18,14,24,24,14,24,0,151,5,26,21,17,19,19,14,13,0,125,8,4,4,4,0,0,0,0,0,19,4,9,0,6,39,44,30,29,6,165,5,3,13,7,56,60,16,25,19,210
211011257,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,5,32,15,16,220,204,34,73,9,609,0,0,0,0,0,3,0,3,0,10,11,9,13,21,88,143,30,59,6,376,4,9,7,13,81,64,22,41,0,235,0,7,6,4,37,34,13,18,0,121,8,25,6,0,5,0,0,3,0,51,5,4,16,9,23,38,10,37,0,142,0,4,0,0,9,19,0,11,0,41,0,3,0,0,10,7,5,9,0,31,0,0,0,0,0,8,0,0,0,20,0,5,3,3,15,36,3,8,0,82,0,0,3,3,13,6,0,3,0,30,0,0,3,0,3,6,0,3,0,18,0,10,3,0,8,0,0,0,0,26,0,0,5,0,10,9,0,6,0,32,0,3,0,0,0,0,0,6,0,9,6,5,7,9,27,47,13,17,0,133,4,4,6,8,58,66,18,17,16,189
211011258,0,0,0,0,0,6,0,0,0,19,0,0,0,0,3,4,6,18,0,26,9,10,6,7,69,72,27,45,3,248,0,0,3,0,12,12,5,9,0,34,7,15,9,9,44,93,21,37,4,227,0,7,9,9,63,84,38,29,0,236,0,33,16,5,25,36,4,12,0,130,3,19,6,9,11,13,5,6,0,68,0,14,17,11,9,34,6,28,0,118,0,0,0,0,10,6,3,0,0,18,0,0,4,0,4,7,0,8,0,23,0,0,0,0,0,0,0,0,0,4,0,5,4,13,12,30,4,8,0,79,4,5,5,5,3,4,4,6,0,33,0,0,0,0,3,0,0,5,0,12,0,6,3,5,0,3,0,0,0,26,0,4,0,0,7,3,0,0,0,17,5,0,3,0,0,3,0,0,0,13,0,3,0,0,7,3,0,5,0,32,0,9,0,9,11,21,0,13,11,80
211011259,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,4,0,0,0,33,0,0,0,0,6,4,0,0,0,13,7,17,9,6,19,67,17,30,4,180,0,4,0,0,8,12,0,9,0,38,6,49,11,3,14,18,0,11,3,120,9,85,31,15,17,18,0,0,0,170,5,0,6,6,0,25,0,9,6,68,0,4,3,0,12,4,0,7,0,21,0,3,0,0,19,16,3,12,0,60,0,7,0,0,3,0,0,0,0,13,0,8,9,7,24,19,3,14,0,96,0,5,9,9,11,16,3,3,4,72,0,0,4,0,5,5,4,3,0,26,6,31,13,10,31,17,11,26,0,150,17,37,54,47,97,69,23,53,5,401,8,5,0,6,7,4,5,0,0,29,4,6,6,4,11,12,8,9,0,58,0,9,6,5,11,11,0,11,21,85
211011260,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,5,8,21,18,4,16,0,78,0,5,0,0,7,9,4,3,0,31,3,11,22,12,15,49,7,23,0,153,0,6,0,0,16,11,0,11,0,45,28,178,65,26,69,45,11,26,3,452,32,136,68,15,35,27,4,19,6,349,3,10,6,0,9,0,3,10,0,48,9,17,8,4,7,11,0,0,5,61,6,12,17,14,67,124,22,25,0,280,0,6,5,0,10,15,0,5,0,47,0,24,14,9,36,76,13,33,0,208,0,16,12,9,19,7,0,6,0,64,30,32,10,10,86,124,25,50,0,365,9,53,22,12,60,53,19,30,0,266,13,32,38,36,54,50,5,14,0,244,7,18,7,0,9,25,7,9,0,81,13,21,14,14,29,29,6,10,0,134,6,12,14,11,27,26,8,12,35,142
211011446,0,0,5,0,4,0,0,3,0,13,0,0,0,0,0,3,0,0,0,10,13,39,19,32,279,158,57,80,3,677,6,4,0,3,10,19,6,17,0,59,19,37,37,35,97,179,40,82,6,533,0,4,10,4,20,37,7,13,0,88,14,104,51,19,52,64,17,31,0,356,9,75,17,16,25,19,0,11,0,165,3,12,12,6,17,35,7,33,3,135,3,0,0,0,16,10,0,4,0,37,0,3,3,3,14,11,0,3,0,33,0,3,5,5,3,9,0,7,0,36,8,20,14,20,37,47,17,36,0,200,8,19,15,12,39,21,4,16,3,140,8,8,3,4,15,36,11,14,0,104,4,15,7,3,13,16,0,15,0,76,11,34,26,39,74,25,9,24,5,252,27,46,5,0,13,8,0,4,0,108,8,19,14,0,31,24,14,30,4,138,3,20,18,15,55,84,13,23,25,258
211011447,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,5,0,12,23,3,9,0,67,0,0,0,0,0,0,0,0,0,3,10,19,17,16,51,89,11,33,4,240,0,0,0,0,12,7,11,9,0,45,0,17,14,12,38,22,13,22,0,145,4,31,9,7,9,12,3,15,0,82,4,11,12,0,14,20,4,5,0,71,0,5,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,5,4,8,8,11,23,3,19,0,83,0,9,5,9,0,9,3,4,0,36,0,0,0,3,0,4,0,3,0,13,5,16,11,9,21,11,0,12,0,81,3,20,23,19,29,13,9,16,0,124,4,0,0,0,4,8,0,0,0,18,5,13,4,6,12,12,9,11,0,66,0,3,4,3,14,15,0,8,3,51
211011448,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,26,11,10,67,64,20,35,0,237,0,0,0,0,6,6,0,4,0,16,15,23,22,32,95,163,34,60,3,451,0,16,6,4,20,26,11,14,0,101,14,105,59,41,119,77,31,48,5,496,25,58,30,14,23,18,5,11,0,175,5,13,15,13,22,26,6,16,4,125,0,6,4,6,6,11,5,0,0,32,0,0,0,0,13,15,4,3,0,37,0,6,3,9,5,15,4,11,0,55,7,15,6,7,22,28,9,16,0,101,8,9,11,14,26,18,3,7,0,92,4,5,0,0,8,0,0,0,0,21,5,18,13,6,20,15,3,23,0,101,3,16,21,30,48,63,20,22,0,225,3,7,0,0,7,3,0,4,0,26,4,15,10,10,56,74,19,33,3,221,0,15,5,3,39,33,9,22,6,132
211011449,0,0,0,0,5,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,9,5,6,5,11,24,3,13,0,71,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,0,3,3,0,14,4,6,4,7,0,0,4,4,0,21,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,3,0,19,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0,5,0,17,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,19,0,3,0,0,3,7,0,0,0,17
211021261,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,9,0,4,3,6,5,0,23,0,0,0,0,0,0,0,0,0,3,12,28,21,16,35,97,15,48,0,264,0,6,0,0,4,4,6,0,0,13,0,10,8,0,6,11,3,4,0,40,0,15,0,0,0,8,0,3,0,25,3,9,0,0,0,5,0,3,0,25,0,0,0,0,0,9,0,4,0,14,0,5,5,3,11,14,3,9,0,61,0,4,3,3,0,5,3,9,0,25,0,29,22,6,13,31,3,36,0,140,0,10,13,9,6,4,3,9,0,47,0,5,0,0,0,3,4,9,0,28,14,55,27,11,40,66,25,56,0,281,4,24,17,19,38,13,7,6,3,125,0,11,3,0,6,3,0,4,0,26,0,3,0,0,8,9,0,0,0,37,0,21,8,3,10,9,0,0,7,55
211021262,0,4,3,3,7,10,0,7,0,35,0,0,0,0,0,0,0,0,0,0,4,10,3,0,7,16,5,10,0,49,0,0,0,0,0,7,0,0,0,8,15,23,27,25,55,105,19,41,7,308,0,0,4,4,0,11,0,8,0,29,4,26,14,7,3,9,3,3,0,73,25,44,10,5,8,6,0,11,0,108,0,4,4,0,0,4,0,9,0,15,0,0,3,0,0,0,0,3,0,10,0,7,0,5,8,10,0,9,0,33,4,5,0,3,3,3,0,5,0,18,0,20,12,9,14,22,4,30,0,110,6,7,7,0,0,5,0,11,0,36,3,0,0,0,4,4,0,6,0,19,3,16,3,4,6,10,6,15,0,62,3,15,14,9,12,10,0,9,0,67,5,4,3,0,4,7,0,4,0,23,3,5,0,3,3,6,3,5,0,38,0,8,0,0,5,14,0,11,10,49
211031263,0,0,0,4,5,10,0,7,0,26,0,0,0,4,3,7,3,0,0,20,32,74,81,70,825,776,248,347,22,2470,7,3,4,3,10,17,3,13,0,62,36,45,39,34,245,470,131,234,16,1260,6,12,19,15,80,117,30,47,0,328,23,66,62,38,108,93,30,44,3,463,10,115,31,3,7,19,0,9,4,211,5,19,28,12,35,75,27,84,8,287,0,3,0,3,8,25,7,7,0,53,0,0,0,0,0,15,7,8,0,29,0,4,0,4,19,8,4,7,0,52,6,7,11,12,33,77,18,36,4,199,8,20,19,12,40,53,13,26,0,185,5,6,3,0,3,13,5,7,0,44,0,10,0,0,5,3,0,6,0,18,7,13,9,11,27,21,9,11,0,113,0,6,0,0,5,9,0,4,0,29,5,20,22,14,73,103,28,63,0,331,13,23,20,25,192,171,35,71,65,616
